program,mode,runtime,runtime_engine,compiler,run_index,internal_ms,external_ms,ok,error
llvmss_shootout_hello,jit,native,native,,1,0.015416,0.675607,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,1,0.110348,12.197567,1,
llvmss_shootout_hello,jit,native,native,,2,0.018585,0.662465,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,2,0.081923,11.812603,1,
llvmss_shootout_hello,jit,native,native,,3,0.015441,0.701992,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,3,0.096761,11.148965,1,
llvmss_shootout_hello,jit,native,native,,4,0.013704,0.70955,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,4,0.078778,12.280911,1,
llvmss_shootout_hello,jit,native,native,,5,0.013805,0.651553,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,5,0.080598,12.214106,1,
llvmss_shootout_hello,jit,native,native,,6,0.014822,0.689076,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,6,0.094675,11.846988,1,
llvmss_shootout_hello,jit,native,native,,7,0.016353,0.667809,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,7,0.076799,11.312185,1,
llvmss_shootout_hello,jit,native,native,,8,0.018896,1.052989,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,8,0.074077,11.779184,1,
llvmss_shootout_hello,jit,native,native,,9,0.014307,0.646217,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,9,0.077124,12.33471,1,
llvmss_shootout_hello,jit,native,native,,10,0.02073,0.748912,1,
llvmss_shootout_hello,jit,wasm-jit,wasmer,cranelift,10,0.075554,11.690276,1,
llvmss_shootout_hello,aot,native,native,,1,0.016455,0.837564,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,1,0.117094,11.270154,1,
llvmss_shootout_hello,aot,native,native,,2,0.015145,0.634514,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,2,0.142207,11.063285,1,
llvmss_shootout_hello,aot,native,native,,3,0.015232,0.645824,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,3,0.176464,10.695601,1,
llvmss_shootout_hello,aot,native,native,,4,0.023495,1.231985,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,4,0.115105,10.258749,1,
llvmss_shootout_hello,aot,native,native,,5,0.014436,0.60665,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,5,0.144502,11.410484,1,
llvmss_shootout_hello,aot,native,native,,6,0.014308,0.794513,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,6,0.18907,12.207605,1,
llvmss_shootout_hello,aot,native,native,,7,0.014123,0.71633,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,7,0.120596,10.475228,1,
llvmss_shootout_hello,aot,native,native,,8,0.018363,0.748783,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,8,0.119487,11.379667,1,
llvmss_shootout_hello,aot,native,native,,9,0.016091,0.626765,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,9,0.124824,11.318281,1,
llvmss_shootout_hello,aot,native,native,,10,0.014289,0.619788,1,
llvmss_shootout_hello,aot,wasm-aot,wasmer,cranelift,10,0.132185,10.487046,1,
llvmss_stanford_bubblesort,jit,native,native,,1,11.33749,12.096852,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,1,18.562513,31.720215,1,
llvmss_stanford_bubblesort,jit,native,native,,2,11.390163,12.157448,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,2,18.56596,30.987907,1,
llvmss_stanford_bubblesort,jit,native,native,,3,11.40392,12.189176,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,3,18.60689,30.909872,1,
llvmss_stanford_bubblesort,jit,native,native,,4,11.313103,12.090567,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,4,18.655013,31.088786,1,
llvmss_stanford_bubblesort,jit,native,native,,5,11.324691,12.10048,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,5,18.553988,31.730426,1,
llvmss_stanford_bubblesort,jit,native,native,,6,11.359276,12.097381,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,6,18.642876,31.634349,1,
llvmss_stanford_bubblesort,jit,native,native,,7,11.369591,12.167968,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,7,18.67874,31.033782,1,
llvmss_stanford_bubblesort,jit,native,native,,8,11.350844,12.120605,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,8,18.695891,31.611379,1,
llvmss_stanford_bubblesort,jit,native,native,,9,11.405391,12.104381,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,9,18.905123,31.636149,1,
llvmss_stanford_bubblesort,jit,native,native,,10,11.42147,12.155188,1,
llvmss_stanford_bubblesort,jit,wasm-jit,wasmer,cranelift,10,18.762392,30.857438,1,
llvmss_stanford_bubblesort,aot,native,native,,1,11.332725,12.09124,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,1,18.80556,30.207777,1,
llvmss_stanford_bubblesort,aot,native,native,,2,11.3546,12.11402,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,2,18.583665,30.663555,1,
llvmss_stanford_bubblesort,aot,native,native,,3,11.372623,12.117226,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,3,18.641407,30.304771,1,
llvmss_stanford_bubblesort,aot,native,native,,4,11.320805,12.038408,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,4,18.653196,30.077005,1,
llvmss_stanford_bubblesort,aot,native,native,,5,11.321803,11.993185,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,5,18.677912,30.207073,1,
llvmss_stanford_bubblesort,aot,native,native,,6,11.324554,12.069816,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,6,19.222784,31.026216,1,
llvmss_stanford_bubblesort,aot,native,native,,7,11.39533,12.165971,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,7,18.988376,31.574247,1,
llvmss_stanford_bubblesort,aot,native,native,,8,11.388673,12.226108,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,8,18.564583,29.996883,1,
llvmss_stanford_bubblesort,aot,native,native,,9,11.351613,12.117162,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,9,18.645495,30.615062,1,
llvmss_stanford_bubblesort,aot,native,native,,10,11.426356,12.193082,1,
llvmss_stanford_bubblesort,aot,wasm-aot,wasmer,cranelift,10,18.645874,30.289533,1,
llvmss_stanford_floatmm,jit,native,native,,1,187.852669,188.632037,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,1,271.236205,284.338379,1,
llvmss_stanford_floatmm,jit,native,native,,2,188.142713,189.024357,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,2,271.329148,284.558896,1,
llvmss_stanford_floatmm,jit,native,native,,3,188.70215,189.76571,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,3,271.39037,283.816414,1,
llvmss_stanford_floatmm,jit,native,native,,4,188.016549,188.811569,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,4,271.514698,284.62117,1,
llvmss_stanford_floatmm,jit,native,native,,5,188.023435,188.802915,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,5,271.922295,284.165721,1,
llvmss_stanford_floatmm,jit,native,native,,6,188.33936,189.221909,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,6,271.292852,284.140453,1,
llvmss_stanford_floatmm,jit,native,native,,7,187.969762,188.778482,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,7,271.594379,285.06903,1,
llvmss_stanford_floatmm,jit,native,native,,8,187.843857,188.689202,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,8,271.423944,283.719636,1,
llvmss_stanford_floatmm,jit,native,native,,9,187.89044,188.669022,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,9,271.561188,284.689518,1,
llvmss_stanford_floatmm,jit,native,native,,10,188.042737,188.831374,1,
llvmss_stanford_floatmm,jit,wasm-jit,wasmer,cranelift,10,271.268955,284.086362,1,
llvmss_stanford_floatmm,aot,native,native,,1,187.854182,188.693652,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,1,271.771664,284.008509,1,
llvmss_stanford_floatmm,aot,native,native,,2,187.974527,188.76983,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,2,271.466718,283.3756,1,
llvmss_stanford_floatmm,aot,native,native,,3,187.802259,188.701153,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,3,271.691918,283.591295,1,
llvmss_stanford_floatmm,aot,native,native,,4,187.85367,188.614339,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,4,271.520169,283.826156,1,
llvmss_stanford_floatmm,aot,native,native,,5,188.020207,188.917194,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,5,271.556452,283.132384,1,
llvmss_stanford_floatmm,aot,native,native,,6,187.927952,188.783698,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,6,271.375903,283.702929,1,
llvmss_stanford_floatmm,aot,native,native,,7,187.737753,188.566409,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,7,271.932053,284.866799,1,
llvmss_stanford_floatmm,aot,native,native,,8,188.157799,188.996915,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,8,271.676806,283.375062,1,
llvmss_stanford_floatmm,aot,native,native,,9,187.95521,188.716576,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,9,271.590691,284.343539,1,
llvmss_stanford_floatmm,aot,native,native,,10,187.906414,188.7553,1,
llvmss_stanford_floatmm,aot,wasm-aot,wasmer,cranelift,10,271.268805,283.613412,1,
llvmss_stanford_intmm,jit,native,native,,1,0.279791,0.945855,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,1,0.909695,12.909031,1,
llvmss_stanford_intmm,jit,native,native,,2,0.312723,0.953535,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,2,0.894596,12.352562,1,
llvmss_stanford_intmm,jit,native,native,,3,0.285168,1.061877,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,3,0.900171,12.501588,1,
llvmss_stanford_intmm,jit,native,native,,4,0.3128,0.977011,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,4,0.916446,13.225244,1,
llvmss_stanford_intmm,jit,native,native,,5,0.340754,1.036875,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,5,0.915477,12.918949,1,
llvmss_stanford_intmm,jit,native,native,,6,0.282809,1.175432,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,6,0.960859,12.823695,1,
llvmss_stanford_intmm,jit,native,native,,7,0.30931,0.990763,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,7,0.923818,13.039693,1,
llvmss_stanford_intmm,jit,native,native,,8,0.311802,1.010217,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,8,0.864864,12.277905,1,
llvmss_stanford_intmm,jit,native,native,,9,0.353012,1.273703,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,9,0.875159,12.685891,1,
llvmss_stanford_intmm,jit,native,native,,10,0.311468,0.924785,1,
llvmss_stanford_intmm,jit,wasm-jit,wasmer,cranelift,10,0.916756,13.103798,1,
llvmss_stanford_intmm,aot,native,native,,1,0.31115,0.942774,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,1,1.032816,12.72312,1,
llvmss_stanford_intmm,aot,native,native,,2,0.310342,1.077583,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,2,0.936369,13.843123,1,
llvmss_stanford_intmm,aot,native,native,,3,0.317093,1.053434,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,3,0.980514,11.541594,1,
llvmss_stanford_intmm,aot,native,native,,4,0.277969,1.181699,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,4,0.940898,12.43216,1,
llvmss_stanford_intmm,aot,native,native,,5,0.312617,0.980088,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,5,1.027094,12.64908,1,
llvmss_stanford_intmm,aot,native,native,,6,0.304741,0.94807,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,6,0.933743,12.387749,1,
llvmss_stanford_intmm,aot,native,native,,7,0.313007,0.953592,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,7,0.996274,12.354914,1,
llvmss_stanford_intmm,aot,native,native,,8,0.278168,0.969881,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,8,0.919873,11.195414,1,
llvmss_stanford_intmm,aot,native,native,,9,0.320791,0.973234,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,9,0.95512,12.558533,1,
llvmss_stanford_intmm,aot,native,native,,10,0.31106,0.984922,1,
llvmss_stanford_intmm,aot,wasm-aot,wasmer,cranelift,10,0.953208,12.587743,1,
llvmss_stanford_oscar,jit,native,native,,1,0.483828,1.157932,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,1,2.70346,14.292613,1,
llvmss_stanford_oscar,jit,native,native,,2,0.509447,1.445444,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,2,2.714966,14.228888,1,
llvmss_stanford_oscar,jit,native,native,,3,0.503443,1.288967,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,3,2.82223,14.936153,1,
llvmss_stanford_oscar,jit,native,native,,4,0.493117,1.250641,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,4,2.768372,14.787192,1,
llvmss_stanford_oscar,jit,native,native,,5,0.485171,1.156382,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,5,2.687194,14.885563,1,
llvmss_stanford_oscar,jit,native,native,,6,0.484945,1.164703,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,6,2.891957,15.93869,1,
llvmss_stanford_oscar,jit,native,native,,7,0.493677,1.176279,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,7,2.694435,15.001068,1,
llvmss_stanford_oscar,jit,native,native,,8,0.499393,1.230208,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,8,2.705299,14.802434,1,
llvmss_stanford_oscar,jit,native,native,,9,0.502855,1.166098,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,9,2.648888,15.421795,1,
llvmss_stanford_oscar,jit,native,native,,10,0.494065,1.146929,1,
llvmss_stanford_oscar,jit,wasm-jit,wasmer,cranelift,10,2.748145,14.810108,1,
llvmss_stanford_oscar,aot,native,native,,1,0.490955,1.146358,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,1,2.784419,14.398657,1,
llvmss_stanford_oscar,aot,native,native,,2,0.485589,1.173781,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,2,2.837857,14.245491,1,
llvmss_stanford_oscar,aot,native,native,,3,0.489284,1.134207,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,3,2.763559,14.101563,1,
llvmss_stanford_oscar,aot,native,native,,4,0.519481,1.16051,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,4,2.911982,13.764078,1,
llvmss_stanford_oscar,aot,native,native,,5,0.489514,1.184247,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,5,2.832641,14.001036,1,
llvmss_stanford_oscar,aot,native,native,,6,0.489786,1.213277,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,6,2.842966,14.022803,1,
llvmss_stanford_oscar,aot,native,native,,7,0.493441,1.151545,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,7,2.798278,14.115471,1,
llvmss_stanford_oscar,aot,native,native,,8,0.490477,1.301119,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,8,2.841127,14.309041,1,
llvmss_stanford_oscar,aot,native,native,,9,0.517708,1.220647,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,9,2.764291,13.985597,1,
llvmss_stanford_oscar,aot,native,native,,10,0.491684,1.357688,1,
llvmss_stanford_oscar,aot,wasm-aot,wasmer,cranelift,10,2.759919,13.469955,1,
llvmss_stanford_perm,jit,native,native,,1,8.206229,8.935567,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,1,23.728839,36.418721,1,
llvmss_stanford_perm,jit,native,native,,2,8.193886,8.985922,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,2,23.685044,36.078999,1,
llvmss_stanford_perm,jit,native,native,,3,8.226542,8.999268,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,3,23.816723,35.977289,1,
llvmss_stanford_perm,jit,native,native,,4,8.203387,8.959461,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,4,23.689235,36.483347,1,
llvmss_stanford_perm,jit,native,native,,5,8.267698,9.341151,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,5,23.634147,36.267221,1,
llvmss_stanford_perm,jit,native,native,,6,8.198519,8.961935,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,6,24.064584,36.193717,1,
llvmss_stanford_perm,jit,native,native,,7,8.222876,9.011287,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,7,23.682669,36.511865,1,
llvmss_stanford_perm,jit,native,native,,8,8.453281,9.171395,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,8,23.832535,36.614835,1,
llvmss_stanford_perm,jit,native,native,,9,8.25705,8.995561,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,9,23.777433,35.982899,1,
llvmss_stanford_perm,jit,native,native,,10,8.237109,8.995596,1,
llvmss_stanford_perm,jit,wasm-jit,wasmer,cranelift,10,23.808965,35.981059,1,
llvmss_stanford_perm,aot,native,native,,1,8.265567,9.05014,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,1,23.769867,35.429329,1,
llvmss_stanford_perm,aot,native,native,,2,8.199828,8.967029,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,2,23.761578,35.337342,1,
llvmss_stanford_perm,aot,native,native,,3,8.197824,8.9423,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,3,23.966334,36.731208,1,
llvmss_stanford_perm,aot,native,native,,4,8.249382,9.176964,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,4,24.045775,37.040282,1,
llvmss_stanford_perm,aot,native,native,,5,8.2158,8.9137,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,5,23.804858,35.357835,1,
llvmss_stanford_perm,aot,native,native,,6,8.248212,8.999359,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,6,24.015356,35.374936,1,
llvmss_stanford_perm,aot,native,native,,7,8.24535,8.981662,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,7,23.801876,37.686292,1,
llvmss_stanford_perm,aot,native,native,,8,8.222833,8.985523,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,8,23.828107,35.762493,1,
llvmss_stanford_perm,aot,native,native,,9,8.171199,8.86322,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,9,23.975675,35.439987,1,
llvmss_stanford_perm,aot,native,native,,10,8.213681,8.986106,1,
llvmss_stanford_perm,aot,wasm-aot,wasmer,cranelift,10,23.849171,36.224913,1,
llvmss_stanford_puzzle,jit,native,native,,1,51.948298,52.729167,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,1,77.291835,89.484269,1,
llvmss_stanford_puzzle,jit,native,native,,2,51.783576,52.588921,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,2,75.899404,88.587986,1,
llvmss_stanford_puzzle,jit,native,native,,3,51.796912,52.55495,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,3,78.039725,90.466594,1,
llvmss_stanford_puzzle,jit,native,native,,4,51.685056,52.446069,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,4,76.46151,89.270011,1,
llvmss_stanford_puzzle,jit,native,native,,5,52.140682,53.024638,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,5,76.905976,89.799935,1,
llvmss_stanford_puzzle,jit,native,native,,6,51.919696,52.818233,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,6,76.227109,89.271208,1,
llvmss_stanford_puzzle,jit,native,native,,7,51.722836,52.565813,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,7,76.262298,89.292996,1,
llvmss_stanford_puzzle,jit,native,native,,8,51.893915,52.801324,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,8,76.786419,89.056736,1,
llvmss_stanford_puzzle,jit,native,native,,9,51.804647,52.617427,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,9,76.95911,90.67327,1,
llvmss_stanford_puzzle,jit,native,native,,10,51.696237,52.58029,1,
llvmss_stanford_puzzle,jit,wasm-jit,wasmer,cranelift,10,75.876947,88.419488,1,
llvmss_stanford_puzzle,aot,native,native,,1,51.954872,53.138832,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,1,76.824723,88.496625,1,
llvmss_stanford_puzzle,aot,native,native,,2,51.709805,52.541845,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,2,77.28723,89.278592,1,
llvmss_stanford_puzzle,aot,native,native,,3,51.767007,53.046031,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,3,76.928584,88.407502,1,
llvmss_stanford_puzzle,aot,native,native,,4,51.803245,52.659595,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,4,76.888907,89.182332,1,
llvmss_stanford_puzzle,aot,native,native,,5,51.823239,53.152923,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,5,76.176428,87.599123,1,
llvmss_stanford_puzzle,aot,native,native,,6,52.093281,52.909927,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,6,76.340138,88.729016,1,
llvmss_stanford_puzzle,aot,native,native,,7,51.799672,52.598512,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,7,76.534665,88.265656,1,
llvmss_stanford_puzzle,aot,native,native,,8,51.711341,52.518243,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,8,76.394951,88.181648,1,
llvmss_stanford_puzzle,aot,native,native,,9,51.709772,52.7521,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,9,75.912557,87.913031,1,
llvmss_stanford_puzzle,aot,native,native,,10,51.797812,52.549819,1,
llvmss_stanford_puzzle,aot,wasm-aot,wasmer,cranelift,10,75.951721,87.714236,1,
llvmss_stanford_queens,jit,native,native,,1,5.492684,6.172786,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,1,17.052136,29.798964,1,
llvmss_stanford_queens,jit,native,native,,2,5.351498,6.057525,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,2,17.045462,29.645097,1,
llvmss_stanford_queens,jit,native,native,,3,5.259564,6.040767,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,3,17.020029,28.998205,1,
llvmss_stanford_queens,jit,native,native,,4,5.436143,6.25626,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,4,17.153486,29.639544,1,
llvmss_stanford_queens,jit,native,native,,5,5.297756,6.113479,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,5,16.898016,29.816175,1,
llvmss_stanford_queens,jit,native,native,,6,5.316902,6.032431,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,6,17.180627,29.861627,1,
llvmss_stanford_queens,jit,native,native,,7,5.570298,6.271157,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,7,17.014004,29.670244,1,
llvmss_stanford_queens,jit,native,native,,8,5.395839,6.096365,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,8,17.073252,29.956559,1,
llvmss_stanford_queens,jit,native,native,,9,5.366473,6.08325,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,9,17.087553,30.184738,1,
llvmss_stanford_queens,jit,native,native,,10,5.425101,6.227458,1,
llvmss_stanford_queens,jit,wasm-jit,wasmer,cranelift,10,17.468201,30.019203,1,
llvmss_stanford_queens,aot,native,native,,1,5.352785,6.063445,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,1,16.9555,29.172763,1,
llvmss_stanford_queens,aot,native,native,,2,5.374923,6.104484,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,2,17.035957,28.921869,1,
llvmss_stanford_queens,aot,native,native,,3,5.35511,6.078355,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,3,16.889941,28.806705,1,
llvmss_stanford_queens,aot,native,native,,4,5.358952,6.107377,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,4,17.30255,29.161436,1,
llvmss_stanford_queens,aot,native,native,,5,5.217783,5.931484,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,5,16.882425,28.966656,1,
llvmss_stanford_queens,aot,native,native,,6,5.30539,6.103877,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,6,17.046724,28.575078,1,
llvmss_stanford_queens,aot,native,native,,7,5.206755,5.944347,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,7,17.142203,28.53692,1,
llvmss_stanford_queens,aot,native,native,,8,5.400619,6.138213,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,8,17.106214,28.212177,1,
llvmss_stanford_queens,aot,native,native,,9,5.313142,6.188674,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,9,17.291261,28.692069,1,
llvmss_stanford_queens,aot,native,native,,10,5.335718,6.17482,1,
llvmss_stanford_queens,aot,wasm-aot,wasmer,cranelift,10,16.957452,28.322034,1,
llvmss_stanford_quicksort,jit,native,native,,1,25.866613,26.703931,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,1,32.228073,45.57994,1,
llvmss_stanford_quicksort,jit,native,native,,2,25.839277,26.657039,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,2,31.899962,45.016522,1,
llvmss_stanford_quicksort,jit,native,native,,3,25.721169,26.604936,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,3,31.599269,43.972341,1,
llvmss_stanford_quicksort,jit,native,native,,4,25.932859,26.736334,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,4,31.427518,43.915741,1,
llvmss_stanford_quicksort,jit,native,native,,5,26.268635,27.113531,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,5,31.347499,44.46495,1,
llvmss_stanford_quicksort,jit,native,native,,6,25.947972,26.778789,1,
