timestamp,suite,program,mode,run_index,status,stderr_note,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses
2026-04-15T22:58:15+0800,poly,2mm,wasm-aot,2,ok,,7125241099,22589811631,3355022335,1763602,4149672711,1825538601,98319000,2360289
2026-04-15T22:58:21+0800,poly,2mm,wasm-aot,3,ok,,7163737168,22591759512,3355437861,1763991,4150053268,1825633260,97245007,2212733
2026-04-15T22:58:27+0800,poly,2mm,wasm-aot,4,ok,,7132782907,22592744308,3355523294,1764406,4150253927,1825498851,98045110,2944390
2026-04-15T22:58:33+0800,poly,2mm,wasm-aot,5,ok,,7185053881,22592455305,3355540235,1767516,4150189441,1825726315,96071161,2125393
2026-04-15T22:58:39+0800,poly,2mm,wasm-aot,6,ok,,7316229349,22597090367,3356218066,1767396,4151135689,1825690815,96636308,2953056
2026-04-15T22:58:45+0800,poly,2mm,wasm-aot,7,ok,,7117657377,22592315601,3355370248,1769790,4150191358,1825685708,96654003,2054065
2026-04-15T22:58:51+0800,poly,2mm,wasm-aot,8,ok,,7322531718,22594351753,3355860975,1769638,4150633892,1825171303,97957920,6177824
2026-04-15T22:58:57+0800,poly,2mm,wasm-aot,9,ok,,7117546077,22592993257,3355581204,1766738,4150324593,1825450193,96956069,2313274
2026-04-15T22:59:03+0800,poly,2mm,wasm-aot,10,ok,,7219886847,22593324405,3355528746,1766691,4150440859,1825803378,94831608,3332678
2026-04-15T22:58:07+0800,poly,2mm,wasm-jit,1,ok,,7058733745,22600464519,3356767191,1779245,4152058872,1824675594,97656650,1990131
2026-04-15T22:58:13+0800,poly,2mm,wasm-jit,2,ok,,7665928664,22596856325,3356209426,1775513,4151287368,1825788621,99750202,7591046
2026-04-15T22:58:19+0800,poly,2mm,wasm-jit,3,ok,,7145092066,22598874102,3356485905,1780083,4151688378,1825668844,96796856,2064220
2026-04-15T22:58:25+0800,poly,2mm,wasm-jit,4,ok,,7302644315,22596862864,3356146890,1776224,4151246235,1823811389,96568474,3682356
2026-04-15T22:58:31+0800,poly,2mm,wasm-jit,5,ok,,7000136646,22594964486,3355804108,1772318,4150868525,1825638031,96587076,941761
2026-04-15T22:58:37+0800,poly,2mm,wasm-jit,6,ok,,7534335228,22595015518,3355804094,1772314,4150907035,1825698582,99384403,7006621
2026-04-15T22:58:43+0800,poly,2mm,wasm-jit,7,ok,,7148898811,22595915763,3355934991,1776125,4151078971,1825708720,96643153,2401968
2026-04-15T22:58:49+0800,poly,2mm,wasm-jit,8,ok,,7394008190,22596044679,3356042902,1772316,4151086773,1825532361,98934127,4343802
2026-04-15T22:58:55+0800,poly,2mm,wasm-jit,9,ok,,7141070062,22596762448,3356165059,1777963,4151218531,1825640348,96055110,2134401
2026-04-15T22:59:01+0800,poly,2mm,wasm-jit,10,ok,,7075569767,22595088438,3355774847,1773540,4150902263,1824589219,97321895,1897111
2026-04-15T22:59:25+0800,poly,3mm,native,1,ok,,11510440610,16404291974,1377380042,2642316,5433500439,3137500975,111806174,6997369
2026-04-15T22:59:35+0800,poly,3mm,native,2,ok,,11194722060,16404343959,1377389253,2639484,5433500541,3128628979,110074457,2689818
2026-04-15T22:59:45+0800,poly,3mm,native,3,ok,,11504783549,16406104106,1377682625,2644549,5433912860,3131353236,111678077,6072392
2026-04-15T22:59:54+0800,poly,3mm,native,4,ok,,11371275924,16405090122,1377531172,2647340,5433706523,3126853499,109956013,4290053
2026-04-15T23:00:04+0800,poly,3mm,native,5,ok,,11274945333,16403406160,1377265381,2638590,5433304786,3136459885,108214881,3717479
2026-04-15T23:00:13+0800,poly,3mm,native,6,ok,,11425084850,16403325811,1377247043,2639387,5433289727,3123382897,111419545,5189905
2026-04-15T23:00:23+0800,poly,3mm,native,7,ok,,11230253874,16403101256,1377202390,2634903,5433221499,3131169297,110599524,3589555
2026-04-15T23:00:33+0800,poly,3mm,native,8,ok,,11204412058,16402918010,1377185443,2641000,5433191684,3135167780,108666415,3284702
2026-04-15T23:00:42+0800,poly,3mm,native,9,ok,,11207870500,16402881054,1377166104,2637782,5433168471,3131482739,109271760,2817452
2026-04-15T23:00:52+0800,poly,3mm,native,10,ok,,11137412492,16403292530,1377232710,2638520,5433266369,3131527697,107828582,2484079
2026-04-15T22:59:32+0800,poly,3mm,wasm-aot,1,ok,,11432187353,35419308379,5451178632,2688097,5453263698,3083812248,107665652,2366091
2026-04-15T22:59:41+0800,poly,3mm,wasm-aot,2,ok,,11603599929,35417956898,5450968545,2683781,5452994137,3084339624,111092287,5357919
2026-04-15T22:59:51+0800,poly,3mm,wasm-aot,3,ok,,11469897163,35416870254,5450682218,2691719,5452819985,3084282489,109342537,2890564
2026-04-15T23:00:01+0800,poly,3mm,wasm-aot,4,ok,,11411134056,35419721967,5451291463,2691641,5453305103,3084243585,107248337,2439480
2026-04-15T23:00:10+0800,poly,3mm,wasm-aot,5,ok,,11398822079,35417769595,5450843438,2686786,5452957945,3084308152,109300594,2599232
2026-04-15T23:00:20+0800,poly,3mm,wasm-aot,6,ok,,11687217455,35419180045,5451228219,2689362,5453204467,3084600383,111022868,5670125
2026-04-15T23:00:29+0800,poly,3mm,wasm-aot,7,ok,,11476323356,35418055588,5451023782,2691498,5453030132,3084428869,109728436,3207290
2026-04-15T23:00:39+0800,poly,3mm,wasm-aot,8,ok,,11438953326,35419860413,5451266907,2691572,5453379141,3083861165,109674670,3094504
2026-04-15T23:00:49+0800,poly,3mm,wasm-aot,9,ok,,11418370958,35417370826,5450875346,2687290,5452842869,3084367267,108088930,2652952
2026-04-15T23:00:58+0800,poly,3mm,wasm-aot,10,ok,,11496358578,35416650518,5450638097,2686250,5452725709,3084238332,108722120,3293855
2026-04-15T22:59:28+0800,poly,3mm,wasm-jit,1,ok,,11558016524,35421912555,5451578653,2699196,5453962080,3084269151,110758112,3902556
2026-04-15T22:59:38+0800,poly,3mm,wasm-jit,2,ok,,11917617286,35422202678,5451636028,2699073,5454050118,3084484183,112890419,7658711
2026-04-15T22:59:48+0800,poly,3mm,wasm-jit,3,ok,,11697624893,35420944829,5451304011,2698550,5453812085,3084431850,111801001,4960693
2026-04-15T22:59:57+0800,poly,3mm,wasm-jit,4,ok,,11607491614,35422396363,5451704114,2701131,5454029521,3084089262,110372994,3765067
2026-04-15T23:00:07+0800,poly,3mm,wasm-jit,5,ok,,11300913366,35420895034,5451409935,2701347,5453687104,3084239575,109723593,1960076
2026-04-15T23:00:17+0800,poly,3mm,wasm-jit,6,ok,,11373415769,35421466328,5451526019,2700826,5453794419,3084098469,109396761,2918236
2026-04-15T23:00:26+0800,poly,3mm,wasm-jit,7,ok,,11590404787,35421675989,5451557071,2694991,5453904219,3084605413,109822592,4009315
2026-04-15T23:00:36+0800,poly,3mm,wasm-jit,8,ok,,11386584833,35420080988,5451179605,2698645,5453578509,3084360945,108603341,2373429
2026-04-15T23:00:45+0800,poly,3mm,wasm-jit,9,ok,,11413084795,35422133522,5451607553,2700450,5453982217,3084431565,111421306,3218248
2026-04-15T23:00:55+0800,poly,3mm,wasm-jit,10,ok,,11529855643,35422095806,5451662454,2696267,5453933846,3084216527,110600438,3886378
2026-04-15T23:02:02+0800,poly,adi,native,1,ok,,33020098367,26573682109,1521269561,2062574,5270582785,1839279414,53224426,12485622
2026-04-15T23:02:29+0800,poly,adi,native,2,ok,,32766859447,26572664416,1521066610,2061893,5270358350,1841239555,51823868,10882519
2026-04-15T23:02:56+0800,poly,adi,native,3,ok,,32653470636,26573315430,1521201437,2063759,5270509855,1871491018,53977083,9601831
2026-04-15T23:03:23+0800,poly,adi,native,4,ok,,32618238409,26571676709,1520908133,2056273,5270109200,1866911590,51486650,9930481
2026-04-15T23:03:50+0800,poly,adi,native,5,ok,,32938817131,26572932269,1521122555,2069062,5270426025,1864455089,48594519,12303565
2026-04-15T23:04:18+0800,poly,adi,native,6,ok,,33776322148,26575827209,1521635496,2071453,5271145307,1852465792,49877807,10210175
2026-04-15T23:04:45+0800,poly,adi,native,7,ok,,32751944404,26573237839,1521185766,2068145,5270501234,1865166786,51481849,10597561
2026-04-15T23:05:12+0800,poly,adi,native,8,ok,,32603031795,26570917108,1520803848,2060149,5269952320,1863081514,53568261,9414217
2026-04-15T23:05:38+0800,poly,adi,native,9,ok,,32471698621,26570695236,1520766854,2054223,5269893197,1869464437,54324185,9364280
2026-04-15T23:06:05+0800,poly,adi,native,10,ok,,32536126475,26570791334,1520783095,2051667,5269936142,1869392405,50895594,9672081
2026-04-15T23:02:20+0800,poly,adi,wasm-aot,1,ok,,32051043925,42634329132,3531574950,2121318,11517519245,1875830955,42970817,4037164
2026-04-15T23:02:47+0800,poly,adi,wasm-aot,2,ok,,32213270886,42633756827,3531490792,2112357,11517462395,1875104990,41649246,4476112
2026-04-15T23:03:14+0800,poly,adi,wasm-aot,3,ok,,32424057327,42634376687,3531581551,2122612,11517606349,1871406417,41171641,5573844
2026-04-15T23:03:41+0800,poly,adi,wasm-aot,4,ok,,32128058957,42633658457,3531551660,2112553,11517372817,1875576060,44218796,3796366
2026-04-15T23:04:08+0800,poly,adi,wasm-aot,5,ok,,32157169722,42633551059,3531446909,2115988,11517383956,1876006531,45432808,4022117
2026-04-15T23:04:35+0800,poly,adi,wasm-aot,6,ok,,32145070826,42633899050,3531554994,2111251,11517401305,1865994039,44032307,4666064
2026-04-15T23:05:03+0800,poly,adi,wasm-aot,7,ok,,32047877018,42634296988,3531565150,2119185,11517515660,1875362704,44992412,3659364
2026-04-15T23:05:29+0800,poly,adi,wasm-aot,8,ok,,31782343785,42631582627,3531140426,2098715,11516912579,1875574680,47737350,2563720
2026-04-15T23:05:56+0800,poly,adi,wasm-aot,9,ok,,31775306325,42633385856,3531524272,2114251,11517289275,1864104010,44537886,2992468
2026-04-15T23:06:23+0800,poly,adi,wasm-aot,10,ok,,31791530092,42632949712,3531452109,2109995,11517215156,1872670350,43311866,3446480
2026-04-15T23:02:11+0800,poly,adi,wasm-jit,1,ok,,32237211046,42638203402,3532190486,2136939,11518463848,1875847412,43067311,4160709
2026-04-15T23:02:38+0800,poly,adi,wasm-jit,2,ok,,31846029423,42638322380,3532307543,2130463,11518450691,1872779037,48246856,2911874
2026-04-15T23:03:05+0800,poly,adi,wasm-jit,3,ok,,32109457456,42636741285,3531929800,2127459,11518207610,1876040491,43602527,4117604
2026-04-15T23:03:32+0800,poly,adi,wasm-jit,4,ok,,31963363398,42634554271,3531562433,2112566,11517663137,1875938671,45440086,3316634
2026-04-15T23:03:59+0800,poly,adi,wasm-jit,5,ok,,32103281510,42636781045,3531959070,2124542,11518193710,1876023786,44202736,3558094
2026-04-15T23:04:26+0800,poly,adi,wasm-jit,6,ok,,32109500102,42636833974,3531945613,2122387,11518223490,1875634242,42958169,4104206
2026-04-15T23:04:54+0800,poly,adi,wasm-jit,7,ok,,32205630104,42637094473,3532075819,2123301,11518223107,1875054465,42099718,4767678
2026-04-15T23:05:21+0800,poly,adi,wasm-jit,8,ok,,31996662852,42637310004,3532143943,2121080,11518204191,1875593213,46296770,3295229
2026-04-15T23:05:47+0800,poly,adi,wasm-jit,9,ok,,31833977277,42635378178,3531714012,2115232,11517825588,1861521913,43607855,3247532
2026-04-15T23:06:14+0800,poly,adi,wasm-jit,10,ok,,31697297214,42635048294,3531793359,2114234,11517728892,1875991984,47816325,2564532
2026-04-15T23:06:23+0800,poly,atax,native,1,ok,,105141479,144565356,15989312,19752,31620612,1930254,31188,11601
2026-04-15T23:06:24+0800,poly,atax,native,2,ok,,104718416,144003455,15899107,19843,31501899,1923236,27304,9307
2026-04-15T23:06:24+0800,poly,atax,native,3,ok,,103620583,144697422,15999304,19377,31640063,1931684,28789,10077
2026-04-15T23:06:24+0800,poly,atax,native,4,ok,,103484350,145521815,16114364,20700,31810256,1934943,31510,14156
2026-04-15T23:06:24+0800,poly,atax,native,5,ok,,103508032,144174203,15929410,19544,31543556,1918172,19244,4954
2026-04-15T23:06:24+0800,poly,atax,native,6,ok,,103347552,144021526,15902530,18888,31506928,1915550,18641,4914
2026-04-15T23:06:24+0800,poly,atax,native,7,ok,,103504362,144033366,15904964,19652,31509240,1916323,19305,4904
2026-04-15T23:06:25+0800,poly,atax,native,8,ok,,105067387,145368381,16093004,20403,31790224,1939015,36656,17478
2026-04-15T23:06:25+0800,poly,atax,native,9,ok,,106210698,144591365,15981191,18516,31622256,1928396,28745,14180
2026-04-15T23:06:25+0800,poly,atax,native,10,ok,,104381386,144045820,15906290,19418,31512833,1923791,26160,8811
2026-04-15T23:06:23+0800,poly,atax,wasm-aot,1,ok,,153019310,337322315,53750762,69629,70476551,3284081,100459,50582
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,2,ok,,154523639,337380429,53763171,69409,70492196,3293603,110282,53391
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,3,ok,,154044516,337346715,53754095,72246,70482959,3292371,109464,54985
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,4,ok,,152342770,337340233,53747370,67865,70477495,3283822,101474,51380
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,5,ok,,151621506,337371429,53790035,70546,70457789,3285684,94489,44724
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,6,ok,,153255340,337332772,53755026,69634,70479692,3285011,101066,51393
2026-04-15T23:06:24+0800,poly,atax,wasm-aot,7,ok,,154443593,337395025,53777464,70119,70478319,3291802,102758,51784
2026-04-15T23:06:25+0800,poly,atax,wasm-aot,8,ok,,154641044,336491345,53531602,70133,70315207,3281470,100580,54499
2026-04-15T23:06:25+0800,poly,atax,wasm-aot,9,ok,,153047868,337351010,53785263,72720,70450869,3297712,105372,53471
2026-04-15T23:06:25+0800,poly,atax,wasm-aot,10,ok,,153902712,336908737,53592732,69119,70435483,3293930,107077,54890
2026-04-15T23:06:23+0800,poly,atax,wasm-jit,1,ok,,153156643,340402591,54122472,78550,71264212,3321389,106841,53834
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,2,ok,,156615553,339872512,54131687,81562,71121004,3324210,112788,55031
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,3,ok,,155742739,339324002,53968591,80749,71028724,3316537,105321,52783
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,4,ok,,154841679,340399707,54201687,81435,71233800,3319997,108046,52164
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,5,ok,,156402053,340095679,54167400,81013,71172163,3313295,106267,53962
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,6,ok,,154007264,339236710,53945555,77168,71016059,3313558,106224,52584
2026-04-15T23:06:24+0800,poly,atax,wasm-jit,7,ok,,155900412,340074058,54200904,80556,71137634,3313019,105448,52565
2026-04-15T23:06:25+0800,poly,atax,wasm-jit,8,ok,,156083474,340121635,54209180,78190,71146636,3316360,108750,52573
2026-04-15T23:06:25+0800,poly,atax,wasm-jit,9,ok,,155658927,339983839,54179936,79660,71115040,3320061,107551,53599
2026-04-15T23:06:25+0800,poly,atax,wasm-jit,10,ok,,155710308,339624972,53988434,78155,71103137,3331533,113477,58205
2026-04-15T23:06:25+0800,poly,bicg,native,1,ok,,129545992,177681701,18667523,19872,43633172,1118344,34125,13539
2026-04-15T23:06:26+0800,poly,bicg,native,2,ok,,128617106,177062874,18582500,18712,43506118,1109238,25562,6682
2026-04-15T23:06:26+0800,poly,bicg,native,3,ok,,128276307,176978035,18567375,17838,43484382,1108915,28476,8535
2026-04-15T23:06:26+0800,poly,bicg,native,4,ok,,127434766,177946481,18709079,18661,43686645,1116498,30271,9630
2026-04-15T23:06:26+0800,poly,bicg,native,5,ok,,128037756,177024634,18574314,17445,43496369,1108186,26230,6564
2026-04-15T23:06:26+0800,poly,bicg,native,6,ok,,128731040,177119697,18590766,19392,43519240,1111220,29548,9282
2026-04-15T23:06:26+0800,poly,bicg,native,7,ok,,127962217,176962130,18564194,17257,43481195,1105221,27583,6566
2026-04-15T23:06:27+0800,poly,bicg,native,8,ok,,128763432,177125556,18591148,19542,43520220,1113412,29291,9053
2026-04-15T23:06:27+0800,poly,bicg,native,9,ok,,129854802,178848914,18837708,17973,43864787,1119163,32873,16969
2026-04-15T23:06:27+0800,poly,bicg,native,10,ok,,128305519,177086585,18584969,17874,43510671,1107425,28804,8375
2026-04-15T23:06:25+0800,poly,bicg,wasm-aot,1,ok,,162924725,312819498,45594902,70099,70377028,2485230,107369,52064
2026-04-15T23:06:26+0800,poly,bicg,wasm-aot,2,ok,,164249395,314608426,45956094,69977,70724434,2494865,109761,54933
2026-04-15T23:06:26+0800,poly,bicg,wasm-aot,3,ok,,183612370,313454011,45810060,68043,70454727,2487233,107727,55158
2026-04-15T23:06:26+0800,poly,bicg,wasm-aot,4,ok,,165418742,314220039,45888640,68284,70650649,2492618,112952,56785
2026-04-15T23:06:26+0800,poly,bicg,wasm-aot,5,ok,,163840991,313772320,45867486,70249,70528493,2488950,108630,53274
2026-04-15T23:06:26+0800,poly,bicg,wasm-aot,6,ok,,163738475,313538904,45800197,68121,70507204,2492333,109118,53412
2026-04-15T23:06:27+0800,poly,bicg,wasm-aot,7,ok,,162859904,312912112,45616672,71130,70403253,2487901,108826,51295
2026-04-15T23:06:27+0800,poly,bicg,wasm-aot,8,ok,,165584533,313379611,45763314,64940,70471883,2504499,108015,59813
2026-04-15T23:06:27+0800,poly,bicg,wasm-aot,9,ok,,162601035,313704190,45855116,71244,70515107,2485222,108381,52163
2026-04-15T23:06:27+0800,poly,bicg,wasm-aot,10,ok,,163881546,313509483,45784408,70562,70503649,2487829,109797,53969
2026-04-15T23:06:25+0800,poly,bicg,wasm-jit,1,ok,,165513594,316207807,46211445,77386,71160097,2514144,111182,52759
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,2,ok,,165737407,316234772,46233221,78809,71150354,2511534,110544,54223
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,3,ok,,163977004,316262303,46234174,78202,71160871,2517673,112171,55055
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,4,ok,,164412628,316726342,46266160,76244,71286226,2520132,115196,57127
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,5,ok,,166027530,315483372,46001270,78504,71049884,2515728,114001,55052
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,6,ok,,165065964,316206078,46194928,80356,71187428,2511470,112266,52993
2026-04-15T23:06:26+0800,poly,bicg,wasm-jit,7,ok,,164766062,316153552,46185849,77205,71167745,2513351,109870,54416
2026-04-15T23:06:27+0800,poly,bicg,wasm-jit,8,ok,,165354355,315510179,45987134,78966,71077910,2516328,112377,55408
2026-04-15T23:06:27+0800,poly,bicg,wasm-jit,9,ok,,162454354,316169173,46186930,77161,71176604,2511319,100723,48063
2026-04-15T23:06:27+0800,poly,bicg,wasm-jit,10,ok,,166202583,315867764,46058287,77026,71138572,2514452,116055,55830
2026-04-15T23:08:39+0800,poly,cholesky,native,1,ok,,71396534459,39722081119,2736116220,5992436,14743565854,11299462652,710324780,31230592
2026-04-15T23:09:33+0800,poly,cholesky,native,2,ok,,66998069888,39713430319,2734549374,5978286,14741414541,11174199208,700154841,30442650
2026-04-15T23:10:30+0800,poly,cholesky,native,3,ok,,72332178242,39724173462,2736438136,5985546,14744062733,11373747919,679402973,30055850
2026-04-15T23:11:26+0800,poly,cholesky,native,4,ok,,70901283982,39721196052,2735931705,5973952,14743327145,11301069964,723984840,31194830
2026-04-15T23:12:21+0800,poly,cholesky,native,5,ok,,69972506880,39718909375,2735551720,5977997,14742771877,11277946462,664046637,30335373
2026-04-15T23:13:14+0800,poly,cholesky,native,6,ok,,65034900958,39708439339,2733743524,5979313,14740164138,11093887951,666466438,29898833
2026-04-15T23:14:10+0800,poly,cholesky,native,7,ok,,70683681244,39720218265,2735773688,5980326,14743117676,11324750756,650989766,28544138
2026-04-15T23:15:05+0800,poly,cholesky,native,8,ok,,68517638435,39717801312,2735346916,5992270,14742484656,11212948883,685622145,34269080
2026-04-15T23:16:00+0800,poly,cholesky,native,9,ok,,70060476972,39719584721,2735662968,5985687,14742948234,11309631653,559707179,30743628
2026-04-15T23:16:55+0800,poly,cholesky,native,10,ok,,70514628805,39720396700,2735798477,5984678,14743142147,11291487908,687023376,31034841
2026-04-15T23:09:15+0800,poly,cholesky,wasm-aot,1,ok,,64300898803,120450331295,17408734811,6088907,26746076578,11105666876,673916604,17648144
2026-04-15T23:10:10+0800,poly,cholesky,wasm-aot,2,ok,,64426141663,120449632564,17408620841,6086962,26745974783,11132183827,583114730,17724592
2026-04-15T23:11:06+0800,poly,cholesky,wasm-aot,3,ok,,64625436925,120449827492,17408632041,6079279,26745990795,11123929191,629624045,17796283
2026-04-15T23:12:02+0800,poly,cholesky,wasm-aot,4,ok,,64635217698,120449513923,17408518161,6082239,26746003045,11133008268,655594135,17593680
2026-04-15T23:12:56+0800,poly,cholesky,wasm-aot,5,ok,,59859461503,120439547595,17406894297,6079328,26743436155,10817829775,590552104,17004372
2026-04-15T23:13:50+0800,poly,cholesky,wasm-aot,6,ok,,64547975576,120449553237,17408567611,6082260,26745965288,11133376970,649053796,17597859
2026-04-15T23:14:46+0800,poly,cholesky,wasm-aot,7,ok,,64579947230,120448838535,17408391601,6078153,26745832807,11129840375,598158935,17719228
2026-04-15T23:15:40+0800,poly,cholesky,wasm-aot,8,ok,,63449518696,120446670581,17407965510,6088050,26745300920,11025657401,571865886,19519570
2026-04-15T23:16:36+0800,poly,cholesky,wasm-aot,9,ok,,65550177339,120451957931,17408999527,6098773,26746541339,11135281723,778695678,18493114
2026-04-15T23:17:32+0800,poly,cholesky,wasm-aot,10,ok,,64774096641,120450231126,17408681382,6090064,26746109980,11130792152,657273788,18487705
2026-04-15T23:08:57+0800,poly,cholesky,wasm-jit,1,ok,,64761105476,120452331328,17409056129,6091686,26746636247,11130956858,728173827,17627110
2026-04-15T23:09:52+0800,poly,cholesky,wasm-jit,2,ok,,65476796177,120453951756,17409256867,6085924,26747083475,11138419254,802551744,17724880
2026-04-15T23:10:48+0800,poly,cholesky,wasm-jit,3,ok,,64384656888,120452646411,17409041637,6093147,26746706048,11127641034,584234569,17938538
2026-04-15T23:11:44+0800,poly,cholesky,wasm-jit,4,ok,,64769511471,120452860549,17409086937,6089935,26746790282,11133669196,685671722,17543038
2026-04-15T23:12:39+0800,poly,cholesky,wasm-jit,5,ok,,64608673837,120451297294,17408837542,6088414,26746427216,11120957839,696323310,17584082
2026-04-15T23:13:32+0800,poly,cholesky,wasm-jit,6,ok,,64939625131,120453706208,17409244644,6093811,26746999661,11130340814,765911592,17501436
2026-04-15T23:14:28+0800,poly,cholesky,wasm-jit,7,ok,,63841990240,120450828727,17408727874,6093253,26746280234,11066016015,646638650,17192014
2026-04-15T23:15:23+0800,poly,cholesky,wasm-jit,8,ok,,65106099486,120453826657,17409286093,6101595,26747008938,11130521570,724974729,18265134
2026-04-15T23:16:18+0800,poly,cholesky,wasm-jit,9,ok,,62925954236,120450281271,17408659237,6106142,26746099541,11023926558,569412706,18609267
2026-04-15T23:17:14+0800,poly,cholesky,wasm-jit,10,ok,,64906399468,120454120019,17409309581,6100528,26747083773,11131911152,676909972,17771224
2026-04-15T23:17:57+0800,poly,correlation,native,1,ok,,13214747588,5670163005,522417078,760700,2046064469,2200881577,176407505,3954325
2026-04-15T23:18:08+0800,poly,correlation,native,2,ok,,13955948826,5672262068,522750287,761282,2046578836,2205934786,172636906,4920029
2026-04-15T23:18:19+0800,poly,correlation,native,3,ok,,11488048248,5667824236,521979587,760979,2045429768,2186159957,184377518,3770519
2026-04-15T23:18:31+0800,poly,correlation,native,4,ok,,14074852866,5673148732,522899432,765762,2046778694,2204318353,177737338,7357328
2026-04-15T23:18:42+0800,poly,correlation,native,5,ok,,12876279400,5671187780,522541862,761204,2046256772,2197006798,168496588,4353787
2026-04-15T23:18:52+0800,poly,correlation,native,6,ok,,11500216624,5668544678,522079746,762693,2045589926,2186803473,197052024,6541333
2026-04-15T23:19:04+0800,poly,correlation,native,7,ok,,13907698465,5673367719,522908052,763661,2046801342,2201818713,190897269,5115308
2026-04-15T23:19:16+0800,poly,correlation,native,8,ok,,13762332948,5672564209,522822289,760409,2046630620,2202996988,173718652,4001991
2026-04-15T23:19:27+0800,poly,correlation,native,9,ok,,11741769922,5668067456,522013771,757824,2045503365,2191576681,172994620,3250630
2026-04-15T23:19:38+0800,poly,correlation,native,10,ok,,11574214088,5667981089,521993286,757952,2045459237,2189389561,204904683,3007376
2026-04-15T23:18:04+0800,poly,correlation,wasm-aot,1,ok,,12590849791,12370254361,2061416558,815666,2064840461,2185696912,179965748,3724103
2026-04-15T23:18:16+0800,poly,correlation,wasm-aot,2,ok,,14098066256,12373005532,2061858627,819332,2065583906,2197104322,202970754,5853920
2026-04-15T23:18:27+0800,poly,correlation,wasm-aot,3,ok,,14035456407,12372770449,2061870850,816051,2065498130,2197181619,187047045,5704603
2026-04-15T23:18:39+0800,poly,correlation,wasm-aot,4,ok,,13656125109,12372149411,2061677783,816766,2065340628,2194137335,179880817,7203720
2026-04-15T23:18:49+0800,poly,correlation,wasm-aot,5,ok,,12581591001,12370797326,2061512751,817108,2064960621,2185829628,204870948,3710847
2026-04-15T23:19:00+0800,poly,correlation,wasm-aot,6,ok,,14034723608,12373379585,2061959534,816069,2065643291,2197164336,193774616,4433110
2026-04-15T23:19:12+0800,poly,correlation,wasm-aot,7,ok,,14023917266,12373884626,2062039965,817751,2065714897,2197182076,182302693,5026572
2026-04-15T23:19:24+0800,poly,correlation,wasm-aot,8,ok,,13754333858,12372570950,2061837743,811842,2065419428,2195764344,180355354,2193038
2026-04-15T23:19:34+0800,poly,correlation,wasm-aot,9,ok,,12247078628,12368725845,2061200052,808914,2064446059,2185295981,177094479,1901874
2026-04-15T23:19:45+0800,poly,correlation,wasm-aot,10,ok,,13916887373,12371309828,2061640305,808817,2065150623,2197068495,188966728,1870578
2026-04-15T23:18:01+0800,poly,correlation,wasm-jit,1,ok,,12780523252,12373278988,2061925176,822906,2065582194,2187118480,185347066,4492460
2026-04-15T23:18:12+0800,poly,correlation,wasm-jit,2,ok,,14067613527,12376752316,2062496205,827962,2066479720,2197240357,184367561,6409015
2026-04-15T23:18:23+0800,poly,correlation,wasm-jit,3,ok,,13720087154,12374025511,2061974807,821790,2065861035,2195071801,217933312,3330781
2026-04-15T23:18:35+0800,poly,correlation,wasm-jit,4,ok,,14014923625,12375263870,2062174780,823676,2066161720,2197117522,194491955,3473947
2026-04-15T23:18:46+0800,poly,correlation,wasm-jit,5,ok,,12716865708,12373735801,2061934785,824398,2065759843,2188400428,164839258,4149057
2026-04-15T23:18:56+0800,poly,correlation,wasm-jit,6,ok,,14044796172,12377773698,2062615799,829304,2066678293,2197215774,202088631,4727524
2026-04-15T23:19:08+0800,poly,correlation,wasm-jit,7,ok,,14015956458,12375757554,2062322046,827111,2066241224,2197282669,170073570,5333052
2026-04-15T23:19:20+0800,poly,correlation,wasm-jit,8,ok,,13961015498,12374385028,2062107078,822905,2065919575,2197161602,183552212,2424374
2026-04-15T23:19:31+0800,poly,correlation,wasm-jit,9,ok,,13983420748,12374281652,2062015039,821707,2065934127,2197199110,197334499,2564399
2026-04-15T23:19:41+0800,poly,correlation,wasm-jit,10,ok,,13908690423,12374834550,2062201158,819060,2065980583,2196963616,195477206,1900373
2026-04-15T23:20:12+0800,poly,covariance,native,1,ok,,13715921431,5662886468,521750285,756827,2045372677,2204780859,185055568,1691495
2026-04-15T23:20:23+0800,poly,covariance,native,2,ok,,13860870811,5665262992,522162777,762304,2045932154,2201941592,200780228,2513411
2026-04-15T23:20:35+0800,poly,covariance,native,3,ok,,13914147017,5664233437,521965609,759236,2045686984,2202269916,191075626,2131940
