program,runtime,run_index,elapsed_ms,ok,error
branch_unpredictable,native,27,124.358854,1,
branch_unpredictable,wasm,27,232.023425,1,
branch_unpredictable,native,28,123.170166,1,
branch_unpredictable,wasm,28,221.139253,1,
branch_unpredictable,native,29,121.269275,1,
branch_unpredictable,wasm,29,219.037263,1,
branch_unpredictable,native,30,119.762685,1,
branch_unpredictable,wasm,30,241.512724,1,
call_chain,native,1,50.288036,1,
call_chain,wasm,1,31.363342,1,
call_chain,native,2,18.812338,1,
call_chain,wasm,2,31.144195,1,
call_chain,native,3,19.157905,1,
call_chain,wasm,3,35.229704,1,
call_chain,native,4,19.56059,1,
call_chain,wasm,4,27.783653,1,
call_chain,native,5,17.370915,1,
call_chain,wasm,5,29.408731,1,
call_chain,native,6,20.919911,1,
call_chain,wasm,6,29.706811,1,
call_chain,native,7,23.635179,1,
call_chain,wasm,7,31.306764,1,
call_chain,native,8,23.223118,1,
call_chain,wasm,8,29.53132,1,
call_chain,native,9,22.349677,1,
call_chain,wasm,9,27.823318,1,
call_chain,native,10,24.204779,1,
call_chain,wasm,10,30.122774,1,
call_chain,native,11,23.059144,1,
call_chain,wasm,11,28.087325,1,
call_chain,native,12,23.114845,1,
call_chain,wasm,12,32.457042,1,
call_chain,native,13,18.541807,1,
call_chain,wasm,13,29.170006,1,
call_chain,native,14,21.386201,1,
call_chain,wasm,14,31.309682,1,
call_chain,native,15,19.893171,1,
call_chain,wasm,15,31.335557,1,
call_chain,native,16,20.432811,1,
call_chain,wasm,16,30.129622,1,
call_chain,native,17,23.719148,1,
call_chain,wasm,17,28.117362,1,
call_chain,native,18,23.17525,1,
call_chain,wasm,18,31.279067,1,
call_chain,native,19,23.146568,1,
call_chain,wasm,19,30.194818,1,
call_chain,native,20,22.138097,1,
call_chain,wasm,20,29.804669,1,
call_chain,native,21,20.049453,1,
call_chain,wasm,21,29.302061,1,
call_chain,native,22,18.897604,1,
call_chain,wasm,22,29.576581,1,
call_chain,native,23,21.350111,1,
call_chain,wasm,23,30.191929,1,
call_chain,native,24,24.551559,1,
call_chain,wasm,24,29.176585,1,
call_chain,native,25,21.906281,1,
call_chain,wasm,25,28.309541,1,
call_chain,native,26,20.721717,1,
call_chain,wasm,26,29.797713,1,
call_chain,native,27,20.927392,1,
call_chain,wasm,27,32.344766,1,
call_chain,native,28,22.790678,1,
call_chain,wasm,28,28.447742,1,
call_chain,native,29,21.134377,1,
call_chain,wasm,29,30.179711,1,
call_chain,native,30,21.789817,1,
call_chain,wasm,30,28.995954,1,
call_indirect,native,1,47.986861,1,
call_indirect,wasm,1,95.755556,1,
call_indirect,native,2,45.920808,1,
call_indirect,wasm,2,91.456286,1,
call_indirect,native,3,47.582443,1,
call_indirect,wasm,3,79.68183,1,
