program,runtime,run_index,internal_ms,ok,error
call_indirect,native,23,27.734107,1,
call_indirect,wasm-jit,23,33.820472,1,
call_indirect,wasm-aot,23,33.862679,1,
call_indirect,native,24,27.966573,1,
call_indirect,wasm-jit,24,34.177707,1,
call_indirect,wasm-aot,24,33.941374,1,
call_indirect,native,25,27.491341,1,
call_indirect,wasm-jit,25,33.645878,1,
call_indirect,wasm-aot,25,33.831791,1,
call_indirect,native,26,26.961729,1,
call_indirect,wasm-jit,26,34.602289,1,
call_indirect,wasm-aot,26,33.325235,1,
call_indirect,native,27,26.980436,1,
call_indirect,wasm-jit,27,33.993512,1,
call_indirect,wasm-aot,27,33.708199,1,
call_indirect,native,28,27.992707,1,
call_indirect,wasm-jit,28,36.617237,1,
call_indirect,wasm-aot,28,33.945793,1,
call_indirect,native,29,28.316387,1,
call_indirect,wasm-jit,29,33.878781,1,
call_indirect,wasm-aot,29,33.729365,1,
call_indirect,native,30,27.432197,1,
call_indirect,wasm-jit,30,33.70254,1,
call_indirect,wasm-aot,30,33.570685,1,
call_many_small_funcs,native,1,36.74905,1,
call_many_small_funcs,wasm-jit,1,42.36966,1,
call_many_small_funcs,wasm-aot,1,42.579484,1,
call_many_small_funcs,native,2,36.772674,1,
call_many_small_funcs,wasm-jit,2,42.013678,1,
call_many_small_funcs,wasm-aot,2,42.360761,1,
call_many_small_funcs,native,3,37.221397,1,
call_many_small_funcs,wasm-jit,3,42.750841,1,
call_many_small_funcs,wasm-aot,3,42.576523,1,
call_many_small_funcs,native,4,36.854111,1,
call_many_small_funcs,wasm-jit,4,42.494518,1,
call_many_small_funcs,wasm-aot,4,42.737348,1,
call_many_small_funcs,native,5,36.832956,1,
call_many_small_funcs,wasm-jit,5,42.531817,1,
call_many_small_funcs,wasm-aot,5,42.556638,1,
call_many_small_funcs,native,6,36.312441,1,
call_many_small_funcs,wasm-jit,6,42.21102,1,
call_many_small_funcs,wasm-aot,6,42.113811,1,
call_many_small_funcs,native,7,37.452823,1,
call_many_small_funcs,wasm-jit,7,42.614409,1,
call_many_small_funcs,wasm-aot,7,42.762578,1,
call_many_small_funcs,native,8,37.383367,1,
call_many_small_funcs,wasm-jit,8,44.0418,1,
call_many_small_funcs,wasm-aot,8,42.187126,1,
call_many_small_funcs,native,9,36.748189,1,
call_many_small_funcs,wasm-jit,9,43.766965,1,
call_many_small_funcs,wasm-aot,9,42.396917,1,
call_many_small_funcs,native,10,37.082206,1,
call_many_small_funcs,wasm-jit,10,42.306573,1,
call_many_small_funcs,wasm-aot,10,42.643782,1,
call_many_small_funcs,native,11,37.242559,1,
call_many_small_funcs,wasm-jit,11,42.892446,1,
call_many_small_funcs,wasm-aot,11,42.637019,1,
call_many_small_funcs,native,12,37.483624,1,
call_many_small_funcs,wasm-jit,12,42.672496,1,
call_many_small_funcs,wasm-aot,12,43.357646,1,
call_many_small_funcs,native,13,37.794177,1,
call_many_small_funcs,wasm-jit,13,43.037851,1,
call_many_small_funcs,wasm-aot,13,43.560742,1,
call_many_small_funcs,native,14,37.829032,1,
call_many_small_funcs,wasm-jit,14,43.132189,1,
call_many_small_funcs,wasm-aot,14,43.296176,1,
call_many_small_funcs,native,15,37.044952,1,
call_many_small_funcs,wasm-jit,15,43.004716,1,
call_many_small_funcs,wasm-aot,15,44.423716,1,
call_many_small_funcs,native,16,37.653879,1,
call_many_small_funcs,wasm-jit,16,43.935199,1,
call_many_small_funcs,wasm-aot,16,42.679228,1,
call_many_small_funcs,native,17,37.955874,1,
call_many_small_funcs,wasm-jit,17,43.736724,1,
call_many_small_funcs,wasm-aot,17,43.915108,1,
call_many_small_funcs,native,18,37.059105,1,
call_many_small_funcs,wasm-jit,18,43.003125,1,
call_many_small_funcs,wasm-aot,18,42.97246,1,
call_many_small_funcs,native,19,38.060491,1,
call_many_small_funcs,wasm-jit,19,42.864636,1,
call_many_small_funcs,wasm-aot,19,42.594337,1,
call_many_small_funcs,native,20,37.399052,1,
call_many_small_funcs,wasm-jit,20,43.446921,1,
call_many_small_funcs,wasm-aot,20,43.088064,1,
call_many_small_funcs,native,21,37.471895,1,
call_many_small_funcs,wasm-jit,21,43.81692,1,
call_many_small_funcs,wasm-aot,21,43.070501,1,
call_many_small_funcs,native,22,37.515156,1,
call_many_small_funcs,wasm-jit,22,43.532376,1,
call_many_small_funcs,wasm-aot,22,42.990627,1,
call_many_small_funcs,native,23,37.410701,1,
call_many_small_funcs,wasm-jit,23,42.586067,1,
call_many_small_funcs,wasm-aot,23,42.919853,1,
call_many_small_funcs,native,24,38.143,1,
call_many_small_funcs,wasm-jit,24,43.644908,1,
call_many_small_funcs,wasm-aot,24,42.533379,1,
call_many_small_funcs,native,25,37.530655,1,
call_many_small_funcs,wasm-jit,25,43.268466,1,
call_many_small_funcs,wasm-aot,25,43.177529,1,
call_many_small_funcs,native,26,37.44078,1,
call_many_small_funcs,wasm-jit,26,43.279892,1,
call_many_small_funcs,wasm-aot,26,43.460478,1,
call_many_small_funcs,native,27,37.35871,1,
call_many_small_funcs,wasm-jit,27,43.565201,1,
call_many_small_funcs,wasm-aot,27,43.177204,1,
call_many_small_funcs,native,28,37.998939,1,
call_many_small_funcs,wasm-jit,28,43.523728,1,
call_many_small_funcs,wasm-aot,28,42.750414,1,
call_many_small_funcs,native,29,37.810577,1,
call_many_small_funcs,wasm-jit,29,42.790857,1,
call_many_small_funcs,wasm-aot,29,43.05777,1,
call_many_small_funcs,native,30,37.402928,1,
call_many_small_funcs,wasm-jit,30,43.593603,1,
call_many_small_funcs,wasm-aot,30,42.882605,1,
call_recursive,native,1,9.676014,1,
call_recursive,wasm-jit,1,13.746251,1,
call_recursive,wasm-aot,1,13.939233,1,
call_recursive,native,2,9.27791,1,
call_recursive,wasm-jit,2,13.891745,1,
call_recursive,wasm-aot,2,14.416379,1,
call_recursive,native,3,9.205709,1,
call_recursive,wasm-jit,3,14.050105,1,
call_recursive,wasm-aot,3,13.738283,1,
call_recursive,native,4,9.635956,1,
call_recursive,wasm-jit,4,13.510882,1,
call_recursive,wasm-aot,4,13.717548,1,
call_recursive,native,5,9.226359,1,
call_recursive,wasm-jit,5,13.992193,1,
call_recursive,wasm-aot,5,13.604002,1,
call_recursive,native,6,9.220755,1,
call_recursive,wasm-jit,6,13.698191,1,
call_recursive,wasm-aot,6,13.563687,1,
call_recursive,native,7,9.489348,1,
call_recursive,wasm-jit,7,13.558975,1,
call_recursive,wasm-aot,7,13.659048,1,
call_recursive,native,8,9.454299,1,
call_recursive,wasm-jit,8,13.646872,1,
call_recursive,wasm-aot,8,13.645888,1,
call_recursive,native,9,9.447123,1,
call_recursive,wasm-jit,9,13.818086,1,
call_recursive,wasm-aot,9,13.839764,1,
call_recursive,native,10,9.357969,1,
call_recursive,wasm-jit,10,13.924707,1,
call_recursive,wasm-aot,10,13.515597,1,
call_recursive,native,11,9.416982,1,
call_recursive,wasm-jit,11,13.786457,1,
call_recursive,wasm-aot,11,14.441402,1,
call_recursive,native,12,9.762361,1,
call_recursive,wasm-jit,12,13.433261,1,
call_recursive,wasm-aot,12,14.540272,1,
call_recursive,native,13,9.442116,1,
call_recursive,wasm-jit,13,13.651385,1,
call_recursive,wasm-aot,13,13.770587,1,
call_recursive,native,14,9.231377,1,
call_recursive,wasm-jit,14,13.834525,1,
call_recursive,wasm-aot,14,13.989615,1,
call_recursive,native,15,9.302626,1,
call_recursive,wasm-jit,15,13.806891,1,
call_recursive,wasm-aot,15,13.828035,1,
call_recursive,native,16,9.385551,1,
call_recursive,wasm-jit,16,13.837551,1,
call_recursive,wasm-aot,16,13.49423,1,
call_recursive,native,17,9.195271,1,
call_recursive,wasm-jit,17,13.568554,1,
call_recursive,wasm-aot,17,13.712657,1,
call_recursive,native,18,9.453691,1,
call_recursive,wasm-jit,18,13.828352,1,
call_recursive,wasm-aot,18,13.804985,1,
call_recursive,native,19,9.30646,1,
call_recursive,wasm-jit,19,13.723813,1,
call_recursive,wasm-aot,19,13.585343,1,
call_recursive,native,20,9.493105,1,
call_recursive,wasm-jit,20,13.587381,1,
call_recursive,wasm-aot,20,13.703426,1,
call_recursive,native,21,9.331474,1,
call_recursive,wasm-jit,21,13.670993,1,
call_recursive,wasm-aot,21,13.797817,1,
call_recursive,native,22,9.571684,1,
call_recursive,wasm-jit,22,13.73639,1,
call_recursive,wasm-aot,22,13.641204,1,
call_recursive,native,23,9.381007,1,
call_recursive,wasm-jit,23,13.676917,1,
call_recursive,wasm-aot,23,13.66607,1,
call_recursive,native,24,9.195247,1,
call_recursive,wasm-jit,24,13.565675,1,
call_recursive,wasm-aot,24,13.655671,1,
call_recursive,native,25,9.590957,1,
call_recursive,wasm-jit,25,13.864824,1,
call_recursive,wasm-aot,25,13.481508,1,
call_recursive,native,26,9.311529,1,
call_recursive,wasm-jit,26,13.582442,1,
call_recursive,wasm-aot,26,13.956338,1,
call_recursive,native,27,9.312091,1,
call_recursive,wasm-jit,27,13.651587,1,
call_recursive,wasm-aot,27,13.862426,1,
call_recursive,native,28,9.238622,1,
call_recursive,wasm-jit,28,13.621162,1,
call_recursive,wasm-aot,28,13.807681,1,
call_recursive,native,29,9.468555,1,
call_recursive,wasm-jit,29,13.768148,1,
call_recursive,wasm-aot,29,13.673128,1,
call_recursive,native,30,9.234035,1,
call_recursive,wasm-jit,30,13.792844,1,
call_recursive,wasm-aot,30,14.053333,1,
compute_fp_mix,native,1,31.132074,1,
compute_fp_mix,wasm-jit,1,31.368614,1,
compute_fp_mix,wasm-aot,1,31.058318,1,
compute_fp_mix,native,2,31.483005,1,
compute_fp_mix,wasm-jit,2,31.207126,1,
compute_fp_mix,wasm-aot,2,30.851668,1,
compute_fp_mix,native,3,31.649471,1,
compute_fp_mix,wasm-jit,3,31.428073,1,
compute_fp_mix,wasm-aot,3,31.349596,1,
compute_fp_mix,native,4,31.450362,1,
compute_fp_mix,wasm-jit,4,31.493494,1,
compute_fp_mix,wasm-aot,4,31.688565,1,
compute_fp_mix,native,5,31.730618,1,
compute_fp_mix,wasm-jit,5,31.329833,1,
compute_fp_mix,wasm-aot,5,31.853337,1,
compute_fp_mix,native,6,31.343787,1,
compute_fp_mix,wasm-jit,6,31.403975,1,
compute_fp_mix,wasm-aot,6,31.415255,1,
compute_fp_mix,native,7,31.167885,1,
compute_fp_mix,wasm-jit,7,31.617017,1,
compute_fp_mix,wasm-aot,7,31.603517,1,
compute_fp_mix,native,8,31.997494,1,
compute_fp_mix,wasm-jit,8,31.916286,1,
compute_fp_mix,wasm-aot,8,31.526563,1,
compute_fp_mix,native,9,31.901084,1,
compute_fp_mix,wasm-jit,9,31.054622,1,
compute_fp_mix,wasm-aot,9,31.412063,1,
compute_fp_mix,native,10,31.434317,1,
compute_fp_mix,wasm-jit,10,31.733462,1,
compute_fp_mix,wasm-aot,10,31.350369,1,
compute_fp_mix,native,11,31.176001,1,
compute_fp_mix,wasm-jit,11,31.461607,1,
compute_fp_mix,wasm-aot,11,31.776372,1,
compute_fp_mix,native,12,31.396373,1,
compute_fp_mix,wasm-jit,12,32.10789,1,
compute_fp_mix,wasm-aot,12,30.991257,1,
compute_fp_mix,native,13,30.894721,1,
compute_fp_mix,wasm-jit,13,31.135549,1,
compute_fp_mix,wasm-aot,13,31.512497,1,
compute_fp_mix,native,14,31.395996,1,
compute_fp_mix,wasm-jit,14,31.582045,1,
compute_fp_mix,wasm-aot,14,31.420414,1,
compute_fp_mix,native,15,31.732067,1,
compute_fp_mix,wasm-jit,15,31.597803,1,
compute_fp_mix,wasm-aot,15,31.165828,1,
compute_fp_mix,native,16,30.995504,1,
compute_fp_mix,wasm-jit,16,31.629878,1,
compute_fp_mix,wasm-aot,16,31.473073,1,
compute_fp_mix,native,17,31.257514,1,
compute_fp_mix,wasm-jit,17,31.902954,1,
compute_fp_mix,wasm-aot,17,31.53457,1,
compute_fp_mix,native,18,31.42593,1,
compute_fp_mix,wasm-jit,18,31.044411,1,
compute_fp_mix,wasm-aot,18,31.189881,1,
compute_fp_mix,native,19,31.134036,1,
compute_fp_mix,wasm-jit,19,31.712592,1,
compute_fp_mix,wasm-aot,19,31.189462,1,
compute_fp_mix,native,20,31.447759,1,
compute_fp_mix,wasm-jit,20,31.937082,1,
compute_fp_mix,wasm-aot,20,31.193928,1,
compute_fp_mix,native,21,31.761144,1,
compute_fp_mix,wasm-jit,21,31.306345,1,
compute_fp_mix,wasm-aot,21,31.971167,1,
compute_fp_mix,native,22,31.681765,1,
compute_fp_mix,wasm-jit,22,31.807164,1,
compute_fp_mix,wasm-aot,22,31.906597,1,
compute_fp_mix,native,23,31.815411,1,
compute_fp_mix,wasm-jit,23,31.259087,1,
compute_fp_mix,wasm-aot,23,31.167458,1,
compute_fp_mix,native,24,31.069577,1,
compute_fp_mix,wasm-jit,24,31.382032,1,
compute_fp_mix,wasm-aot,24,31.822222,1,
compute_fp_mix,native,25,31.801952,1,
compute_fp_mix,wasm-jit,25,31.37322,1,
compute_fp_mix,wasm-aot,25,32.162525,1,
compute_fp_mix,native,26,31.702013,1,
compute_fp_mix,wasm-jit,26,31.541397,1,
compute_fp_mix,wasm-aot,26,31.941414,1,
compute_fp_mix,native,27,31.543367,1,
compute_fp_mix,wasm-jit,27,31.379046,1,
compute_fp_mix,wasm-aot,27,31.649068,1,
compute_fp_mix,native,28,31.324829,1,
compute_fp_mix,wasm-jit,28,31.456505,1,
compute_fp_mix,wasm-aot,28,31.449241,1,
compute_fp_mix,native,29,31.216548,1,
compute_fp_mix,wasm-jit,29,31.612342,1,
compute_fp_mix,wasm-aot,29,31.65294,1,
compute_fp_mix,native,30,30.427054,1,
compute_fp_mix,wasm-jit,30,31.380742,1,
compute_fp_mix,wasm-aot,30,30.731189,1,
compute_fp_muladd,native,1,36.006649,1,
compute_fp_muladd,wasm-jit,1,36.088874,1,
compute_fp_muladd,wasm-aot,1,36.399517,1,
compute_fp_muladd,native,2,36.001967,1,
compute_fp_muladd,wasm-jit,2,36.428248,1,
compute_fp_muladd,wasm-aot,2,35.792132,1,
compute_fp_muladd,native,3,35.692593,1,
compute_fp_muladd,wasm-jit,3,36.073295,1,
compute_fp_muladd,wasm-aot,3,35.900017,1,
compute_fp_muladd,native,4,35.626462,1,
compute_fp_muladd,wasm-jit,4,35.840623,1,
compute_fp_muladd,wasm-aot,4,36.195906,1,
compute_fp_muladd,native,5,35.510421,1,
compute_fp_muladd,wasm-jit,5,36.286313,1,
compute_fp_muladd,wasm-aot,5,36.464785,1,
compute_fp_muladd,native,6,35.820563,1,
compute_fp_muladd,wasm-jit,6,36.199039,1,
compute_fp_muladd,wasm-aot,6,36.052269,1,
compute_fp_muladd,native,7,35.963912,1,
compute_fp_muladd,wasm-jit,7,35.907183,1,
compute_fp_muladd,wasm-aot,7,35.93164,1,
compute_fp_muladd,native,8,36.455063,1,
compute_fp_muladd,wasm-jit,8,36.487677,1,
compute_fp_muladd,wasm-aot,8,36.119305,1,
compute_fp_muladd,native,9,36.205137,1,
compute_fp_muladd,wasm-jit,9,36.674858,1,
compute_fp_muladd,wasm-aot,9,36.296081,1,
compute_fp_muladd,native,10,36.060986,1,
compute_fp_muladd,wasm-jit,10,36.542841,1,
compute_fp_muladd,wasm-aot,10,36.469395,1,
compute_fp_muladd,native,11,36.08512,1,
compute_fp_muladd,wasm-jit,11,36.178039,1,
compute_fp_muladd,wasm-aot,11,36.149742,1,
compute_fp_muladd,native,12,35.877805,1,
compute_fp_muladd,wasm-jit,12,36.094036,1,
compute_fp_muladd,wasm-aot,12,36.338739,1,
compute_fp_muladd,native,13,35.835598,1,
compute_fp_muladd,wasm-jit,13,36.766626,1,
compute_fp_muladd,wasm-aot,13,36.031418,1,
compute_fp_muladd,native,14,35.877276,1,
compute_fp_muladd,wasm-jit,14,35.763279,1,
compute_fp_muladd,wasm-aot,14,35.471146,1,
compute_fp_muladd,native,15,35.584128,1,
compute_fp_muladd,wasm-jit,15,36.23955,1,
compute_fp_muladd,wasm-aot,15,36.131819,1,
compute_fp_muladd,native,16,36.354675,1,
compute_fp_muladd,wasm-jit,16,36.039569,1,
compute_fp_muladd,wasm-aot,16,36.461915,1,
compute_fp_muladd,native,17,35.701331,1,
compute_fp_muladd,wasm-jit,17,35.843204,1,
compute_fp_muladd,wasm-aot,17,36.246609,1,
compute_fp_muladd,native,18,35.802886,1,
compute_fp_muladd,wasm-jit,18,36.469399,1,
compute_fp_muladd,wasm-aot,18,36.126928,1,
compute_fp_muladd,native,19,36.033889,1,
compute_fp_muladd,wasm-jit,19,36.066314,1,
compute_fp_muladd,wasm-aot,19,36.212771,1,
compute_fp_muladd,native,20,36.124121,1,
compute_fp_muladd,wasm-jit,20,36.093315,1,
compute_fp_muladd,wasm-aot,20,36.363179,1,
compute_fp_muladd,native,21,36.201471,1,
compute_fp_muladd,wasm-jit,21,36.448515,1,
compute_fp_muladd,wasm-aot,21,36.247029,1,
compute_fp_muladd,native,22,36.175116,1,
compute_fp_muladd,wasm-jit,22,36.270915,1,
compute_fp_muladd,wasm-aot,22,36.188533,1,
compute_fp_muladd,native,23,36.005872,1,
compute_fp_muladd,wasm-jit,23,36.483407,1,
compute_fp_muladd,wasm-aot,23,36.633274,1,
compute_fp_muladd,native,24,36.262299,1,
compute_fp_muladd,wasm-jit,24,35.940335,1,
compute_fp_muladd,wasm-aot,24,36.129539,1,
compute_fp_muladd,native,25,36.277006,1,
compute_fp_muladd,wasm-jit,25,35.961689,1,
compute_fp_muladd,wasm-aot,25,36.379014,1,
compute_fp_muladd,native,26,36.380159,1,
compute_fp_muladd,wasm-jit,26,36.765708,1,
compute_fp_muladd,wasm-aot,26,36.523032,1,
compute_fp_muladd,native,27,36.356811,1,
compute_fp_muladd,wasm-jit,27,36.059012,1,
compute_fp_muladd,wasm-aot,27,36.754733,1,
compute_fp_muladd,native,28,35.554847,1,
compute_fp_muladd,wasm-jit,28,36.698377,1,
compute_fp_muladd,wasm-aot,28,36.854778,1,
compute_fp_muladd,native,29,36.097734,1,
compute_fp_muladd,wasm-jit,29,36.304733,1,
compute_fp_muladd,wasm-aot,29,36.912375,1,
compute_fp_muladd,native,30,35.712961,1,
compute_fp_muladd,wasm-jit,30,36.516338,1,
compute_fp_muladd,wasm-aot,30,35.91578,1,
compute_int_add,native,1,49.304427,1,
compute_int_add,wasm-jit,1,39.412464,1,
compute_int_add,wasm-aot,1,38.990265,1,
compute_int_add,native,2,49.271756,1,
compute_int_add,wasm-jit,2,38.786392,1,
compute_int_add,wasm-aot,2,39.078645,1,
compute_int_add,native,3,49.512356,1,
compute_int_add,wasm-jit,3,38.597261,1,
compute_int_add,wasm-aot,3,38.99372,1,
compute_int_add,native,4,50.22688,1,
compute_int_add,wasm-jit,4,38.78418,1,
compute_int_add,wasm-aot,4,38.546749,1,
compute_int_add,native,5,49.6637,1,
compute_int_add,wasm-jit,5,38.803309,1,
compute_int_add,wasm-aot,5,38.42527,1,
compute_int_add,native,6,49.315664,1,
compute_int_add,wasm-jit,6,39.246566,1,
compute_int_add,wasm-aot,6,38.655473,1,
compute_int_add,native,7,49.819166,1,
compute_int_add,wasm-jit,7,38.430238,1,
compute_int_add,wasm-aot,7,38.616745,1,
compute_int_add,native,8,49.5708,1,
compute_int_add,wasm-jit,8,38.842604,1,
compute_int_add,wasm-aot,8,38.81759,1,
compute_int_add,native,9,49.900019,1,
compute_int_add,wasm-jit,9,39.110348,1,
compute_int_add,wasm-aot,9,38.091665,1,
compute_int_add,native,10,49.295502,1,
compute_int_add,wasm-jit,10,38.349715,1,
compute_int_add,wasm-aot,10,38.689565,1,
compute_int_add,native,11,49.22132,1,
compute_int_add,wasm-jit,11,38.882925,1,
compute_int_add,wasm-aot,11,39.009505,1,
compute_int_add,native,12,50.921249,1,
compute_int_add,wasm-jit,12,38.730377,1,
compute_int_add,wasm-aot,12,38.416067,1,
compute_int_add,native,13,48.875793,1,
compute_int_add,wasm-jit,13,39.277698,1,
compute_int_add,wasm-aot,13,39.422159,1,
compute_int_add,native,14,49.926353,1,
compute_int_add,wasm-jit,14,38.746742,1,
compute_int_add,wasm-aot,14,38.688016,1,
compute_int_add,native,15,49.667864,1,
compute_int_add,wasm-jit,15,38.554042,1,
compute_int_add,wasm-aot,15,38.777434,1,
compute_int_add,native,16,49.666411,1,
compute_int_add,wasm-jit,16,39.085379,1,
compute_int_add,wasm-aot,16,38.679753,1,
compute_int_add,native,17,49.938656,1,
compute_int_add,wasm-jit,17,38.521615,1,
compute_int_add,wasm-aot,17,39.132015,1,
compute_int_add,native,18,49.749656,1,
compute_int_add,wasm-jit,18,38.922164,1,
compute_int_add,wasm-aot,18,38.975836,1,
compute_int_add,native,19,49.491877,1,
compute_int_add,wasm-jit,19,39.029154,1,
compute_int_add,wasm-aot,19,38.862731,1,
compute_int_add,native,20,49.524826,1,
compute_int_add,wasm-jit,20,38.936377,1,
compute_int_add,wasm-aot,20,38.709308,1,
compute_int_add,native,21,49.404268,1,
compute_int_add,wasm-jit,21,38.681971,1,
compute_int_add,wasm-aot,21,38.729602,1,
compute_int_add,native,22,49.609135,1,
compute_int_add,wasm-jit,22,38.804504,1,
compute_int_add,wasm-aot,22,38.931048,1,
compute_int_add,native,23,49.731378,1,
compute_int_add,wasm-jit,23,38.779704,1,
compute_int_add,wasm-aot,23,38.556854,1,
compute_int_add,native,24,49.535294,1,
compute_int_add,wasm-jit,24,38.854782,1,
compute_int_add,wasm-aot,24,38.814515,1,
compute_int_add,native,25,49.39081,1,
compute_int_add,wasm-jit,25,38.306443,1,
compute_int_add,wasm-aot,25,38.801598,1,
compute_int_add,native,26,49.961903,1,
compute_int_add,wasm-jit,26,38.661814,1,
compute_int_add,wasm-aot,26,38.866946,1,
compute_int_add,native,27,49.657042,1,
compute_int_add,wasm-jit,27,38.502968,1,
compute_int_add,wasm-aot,27,39.161639,1,
compute_int_add,native,28,48.784038,1,
compute_int_add,wasm-jit,28,38.614803,1,
compute_int_add,wasm-aot,28,38.808392,1,
compute_int_add,native,29,48.769006,1,
compute_int_add,wasm-jit,29,38.658942,1,
compute_int_add,wasm-aot,29,38.805658,1,
compute_int_add,native,30,49.752588,1,
compute_int_add,wasm-jit,30,38.728835,1,
compute_int_add,wasm-aot,30,38.606396,1,
compute_int_divmod,native,1,48.355176,1,
compute_int_divmod,wasm-jit,1,49.754157,1,
compute_int_divmod,wasm-aot,1,51.147059,1,
compute_int_divmod,native,2,47.995866,1,
compute_int_divmod,wasm-jit,2,49.031153,1,
compute_int_divmod,wasm-aot,2,49.520447,1,
compute_int_divmod,native,3,48.522113,1,
compute_int_divmod,wasm-jit,3,49.876158,1,
compute_int_divmod,wasm-aot,3,49.706637,1,
compute_int_divmod,native,4,48.339491,1,
compute_int_divmod,wasm-jit,4,49.624872,1,
compute_int_divmod,wasm-aot,4,50.03625,1,
compute_int_divmod,native,5,48.484438,1,
compute_int_divmod,wasm-jit,5,49.795755,1,
compute_int_divmod,wasm-aot,5,49.467821,1,
compute_int_divmod,native,6,48.296686,1,
compute_int_divmod,wasm-jit,6,49.498159,1,
compute_int_divmod,wasm-aot,6,49.967568,1,
compute_int_divmod,native,7,48.639163,1,
compute_int_divmod,wasm-jit,7,49.870105,1,
compute_int_divmod,wasm-aot,7,49.149305,1,
compute_int_divmod,native,8,48.120199,1,
compute_int_divmod,wasm-jit,8,49.389474,1,
compute_int_divmod,wasm-aot,8,49.325599,1,
compute_int_divmod,native,9,49.202211,1,
compute_int_divmod,wasm-jit,9,49.729319,1,
compute_int_divmod,wasm-aot,9,49.610048,1,
compute_int_divmod,native,10,48.249956,1,
compute_int_divmod,wasm-jit,10,49.264419,1,
compute_int_divmod,wasm-aot,10,50.571223,1,
compute_int_divmod,native,11,49.204443,1,
compute_int_divmod,wasm-jit,11,49.767099,1,
compute_int_divmod,wasm-aot,11,49.795232,1,
compute_int_divmod,native,12,48.22403,1,
compute_int_divmod,wasm-jit,12,50.406121,1,
compute_int_divmod,wasm-aot,12,49.209342,1,
compute_int_divmod,native,13,48.105964,1,
compute_int_divmod,wasm-jit,13,49.651037,1,
compute_int_divmod,wasm-aot,13,49.300104,1,
compute_int_divmod,native,14,48.213793,1,
compute_int_divmod,wasm-jit,14,50.579295,1,
compute_int_divmod,wasm-aot,14,50.412147,1,
compute_int_divmod,native,15,48.401701,1,
compute_int_divmod,wasm-jit,15,49.580301,1,
compute_int_divmod,wasm-aot,15,49.918614,1,
compute_int_divmod,native,16,48.500356,1,
compute_int_divmod,wasm-jit,16,49.758045,1,
compute_int_divmod,wasm-aot,16,49.46354,1,
compute_int_divmod,native,17,48.651173,1,
compute_int_divmod,wasm-jit,17,50.056936,1,
compute_int_divmod,wasm-aot,17,50.362676,1,
compute_int_divmod,native,18,48.74595,1,
compute_int_divmod,wasm-jit,18,49.293587,1,
compute_int_divmod,wasm-aot,18,49.596296,1,
compute_int_divmod,native,19,48.141307,1,
compute_int_divmod,wasm-jit,19,50.718449,1,
compute_int_divmod,wasm-aot,19,49.24481,1,
compute_int_divmod,native,20,48.062996,1,
compute_int_divmod,wasm-jit,20,49.612213,1,
compute_int_divmod,wasm-aot,20,49.214327,1,
compute_int_divmod,native,21,48.311353,1,
compute_int_divmod,wasm-jit,21,49.301513,1,
compute_int_divmod,wasm-aot,21,49.323825,1,
compute_int_divmod,native,22,48.311642,1,
compute_int_divmod,wasm-jit,22,49.443663,1,
compute_int_divmod,wasm-aot,22,49.324455,1,
compute_int_divmod,native,23,48.701004,1,
compute_int_divmod,wasm-jit,23,49.630948,1,
compute_int_divmod,wasm-aot,23,49.502176,1,
compute_int_divmod,native,24,48.320583,1,
compute_int_divmod,wasm-jit,24,49.350197,1,
compute_int_divmod,wasm-aot,24,49.503759,1,
compute_int_divmod,native,25,48.947131,1,
compute_int_divmod,wasm-jit,25,49.467663,1,
compute_int_divmod,wasm-aot,25,49.243863,1,
compute_int_divmod,native,26,47.777465,1,
compute_int_divmod,wasm-jit,26,49.13924,1,
compute_int_divmod,wasm-aot,26,48.959505,1,
compute_int_divmod,native,27,48.237724,1,
compute_int_divmod,wasm-jit,27,48.833217,1,
compute_int_divmod,wasm-aot,27,49.200485,1,
compute_int_divmod,native,28,48.477695,1,
compute_int_divmod,wasm-jit,28,49.432754,1,
compute_int_divmod,wasm-aot,28,49.266521,1,
compute_int_divmod,native,29,48.245177,1,
compute_int_divmod,wasm-jit,29,49.218329,1,
compute_int_divmod,wasm-aot,29,49.363751,1,
compute_int_divmod,native,30,48.281441,1,
compute_int_divmod,wasm-jit,30,49.588603,1,
compute_int_divmod,wasm-aot,30,49.845476,1,
compute_int_mul,native,1,52.96909,1,
compute_int_mul,wasm-jit,1,51.696679,1,
compute_int_mul,wasm-aot,1,51.544474,1,
compute_int_mul,native,2,53.466102,1,
compute_int_mul,wasm-jit,2,51.807002,1,
compute_int_mul,wasm-aot,2,50.883828,1,
compute_int_mul,native,3,53.672207,1,
compute_int_mul,wasm-jit,3,51.216947,1,
compute_int_mul,wasm-aot,3,51.942191,1,
compute_int_mul,native,4,53.667295,1,
compute_int_mul,wasm-jit,4,51.800027,1,
compute_int_mul,wasm-aot,4,51.570872,1,
compute_int_mul,native,5,52.573934,1,
compute_int_mul,wasm-jit,5,50.757858,1,
compute_int_mul,wasm-aot,5,51.216566,1,
compute_int_mul,native,6,53.781031,1,
compute_int_mul,wasm-jit,6,51.2665,1,
compute_int_mul,wasm-aot,6,51.383757,1,
compute_int_mul,native,7,52.849559,1,
compute_int_mul,wasm-jit,7,51.909524,1,
compute_int_mul,wasm-aot,7,51.133096,1,
compute_int_mul,native,8,53.577301,1,
compute_int_mul,wasm-jit,8,51.381466,1,
compute_int_mul,wasm-aot,8,51.246991,1,
compute_int_mul,native,9,53.174739,1,
