timestamp,program,mode,run_index,event,value,status,stderr_note
2026-04-24T15:04:21+0800,llvmss_misc_flops-6,native,1,r1c0,5788150962,ok,
2026-04-24T15:04:21+0800,llvmss_misc_flops-6,native,1,cpu-cycles,2841620976,ok,
2026-04-24T15:04:21+0800,llvmss_misc_flops-6,native,1,L1-icache-load-misses,160507,ok,
2026-04-24T15:04:21+0800,llvmss_misc_flops-6,native,1,branch-misses,11639,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,r81d0,786813839,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,r82d0,3434595,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,r00c4,160487068,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,r01c4,157206886,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,r1c0,5804305118,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,cpu-cycles,2847522346,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,L1-icache-load-misses,641448,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-jit,1,branch-misses,66014,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,r81d0,786321489,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,r82d0,3176300,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,r00c4,160178606,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,r01c4,157137181,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,r1c0,5802302314,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,cpu-cycles,2845502312,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,L1-icache-load-misses,596387,ok,
2026-04-24T15:04:22+0800,llvmss_misc_flops-6,wasm-aot,1,branch-misses,57259,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,r81d0,314203245,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,r82d0,1063988,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,r00c4,157448740,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,r01c4,156461393,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,r1c0,5788097530,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,cpu-cycles,2841415630,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,L1-icache-load-misses,144552,ok,
2026-04-24T15:04:23+0800,llvmss_misc_flops-6,native,2,branch-misses,9980,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,r81d0,786796288,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,r82d0,3418285,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,r00c4,160468521,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,r01c4,157202085,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,r1c0,5804198741,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,cpu-cycles,2847623580,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,L1-icache-load-misses,654786,ok,
2026-04-24T15:04:24+0800,llvmss_misc_flops-6,wasm-jit,2,branch-misses,67611,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,r81d0,786330283,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,r82d0,3186449,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,r00c4,160188308,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,r01c4,157138673,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,r1c0,5802334411,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,cpu-cycles,2845509075,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,L1-icache-load-misses,578599,ok,
2026-04-24T15:04:25+0800,llvmss_misc_flops-6,wasm-aot,2,branch-misses,56422,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,r81d0,314204018,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,r82d0,1065741,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,r00c4,157446442,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,r01c4,156463328,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,r1c0,5788095217,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,cpu-cycles,2841128275,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,L1-icache-load-misses,140561,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,native,3,branch-misses,10012,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,r81d0,786779259,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,r82d0,3409102,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,r00c4,160464327,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,r01c4,157201669,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,r1c0,5804128875,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,cpu-cycles,2847969825,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,L1-icache-load-misses,658897,ok,
2026-04-24T15:04:26+0800,llvmss_misc_flops-6,wasm-jit,3,branch-misses,69724,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,r81d0,786296602,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,r82d0,3159583,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,r00c4,160169315,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,r01c4,157137583,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,r1c0,5802205597,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,cpu-cycles,2845379216,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,L1-icache-load-misses,587928,ok,
2026-04-24T15:04:27+0800,llvmss_misc_flops-6,wasm-aot,3,branch-misses,58629,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,r81d0,314229589,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,r82d0,1082436,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,r00c4,157465460,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,r01c4,156466620,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,r1c0,5788203504,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,cpu-cycles,2841711156,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,L1-icache-load-misses,156981,ok,
2026-04-24T15:04:28+0800,llvmss_misc_flops-6,native,4,branch-misses,11311,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,r81d0,786844017,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,r82d0,3443076,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,r00c4,160512786,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,r01c4,157212701,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,r1c0,5804396399,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,cpu-cycles,2847700139,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,L1-icache-load-misses,671916,ok,
2026-04-24T15:04:29+0800,llvmss_misc_flops-6,wasm-jit,4,branch-misses,70227,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,r81d0,786236421,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,r82d0,3127159,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,r00c4,160115097,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,r01c4,157125894,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,r1c0,5801936290,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,cpu-cycles,2845187423,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,L1-icache-load-misses,582045,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,wasm-aot,4,branch-misses,57604,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,r81d0,314247946,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,r82d0,1089859,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,r00c4,157480179,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,r01c4,156468076,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,r1c0,5788276687,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,cpu-cycles,2841488541,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,L1-icache-load-misses,145631,ok,
2026-04-24T15:04:30+0800,llvmss_misc_flops-6,native,5,branch-misses,10149,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,r81d0,786864658,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,r82d0,3457936,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,r00c4,160529472,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,r01c4,157217105,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,r1c0,5804488424,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,cpu-cycles,2847876756,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,L1-icache-load-misses,652610,ok,
2026-04-24T15:04:31+0800,llvmss_misc_flops-6,wasm-jit,5,branch-misses,67817,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,r81d0,786242178,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,r82d0,3128533,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,r00c4,160130901,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,r01c4,157133935,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,r1c0,5802004879,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,cpu-cycles,2845680317,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,L1-icache-load-misses,585235,ok,
2026-04-24T15:04:32+0800,llvmss_misc_flops-6,wasm-aot,5,branch-misses,58300,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,r81d0,1215905,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,r82d0,756997,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,r00c4,157109029,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,r01c4,156406232,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,r1c0,3286134272,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,cpu-cycles,1913616886,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,L1-icache-load-misses,120123,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,native,1,branch-misses,10199,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,r81d0,317562390,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,r82d0,3113371,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,r00c4,160149957,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,r01c4,157152871,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,r1c0,2521050250,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,cpu-cycles,1896653309,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,L1-icache-load-misses,617073,ok,
2026-04-24T15:04:36+0800,llvmss_misc_flops-7,wasm-jit,1,branch-misses,65844,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,r81d0,317036110,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,r82d0,2836553,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,r00c4,159818987,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,r01c4,157081625,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,r1c0,2518918839,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,cpu-cycles,1894385766,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,L1-icache-load-misses,546926,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,wasm-aot,1,branch-misses,55354,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,r81d0,1218814,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,r82d0,759724,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,r00c4,157113845,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,r01c4,156406506,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,r1c0,3286159858,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,cpu-cycles,1913433506,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,L1-icache-load-misses,114814,ok,
2026-04-24T15:04:37+0800,llvmss_misc_flops-7,native,2,branch-misses,8937,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,r81d0,317557290,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,r82d0,3112100,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,r00c4,160137718,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,r01c4,157148942,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,r1c0,2520995521,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,cpu-cycles,1896750611,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,L1-icache-load-misses,632442,ok,
2026-04-24T15:04:38+0800,llvmss_misc_flops-7,wasm-jit,2,branch-misses,68432,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,r81d0,317040605,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,r82d0,2845657,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,r00c4,159818918,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,r01c4,157078351,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,r1c0,2518949779,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,cpu-cycles,1893646056,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,L1-icache-load-misses,551563,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,wasm-aot,2,branch-misses,56503,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,r81d0,1245931,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,r82d0,777348,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,r00c4,157131583,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,r01c4,156409243,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,r1c0,3286270181,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,cpu-cycles,1920601880,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,L1-icache-load-misses,117812,ok,
2026-04-24T15:04:39+0800,llvmss_misc_flops-7,native,3,branch-misses,9549,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,r81d0,317524114,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,r82d0,3087633,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,r00c4,160111557,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,r01c4,157142034,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,r1c0,2520847577,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,cpu-cycles,1896228808,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,L1-icache-load-misses,607426,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-jit,3,branch-misses,64461,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,r81d0,317031974,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,r82d0,2840993,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,r00c4,159811154,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,r01c4,157078183,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,r1c0,2518903162,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,cpu-cycles,1895154000,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,L1-icache-load-misses,574132,ok,
2026-04-24T15:04:40+0800,llvmss_misc_flops-7,wasm-aot,3,branch-misses,57678,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,r81d0,1266690,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,r82d0,789873,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,r00c4,157146009,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,r01c4,156411313,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,r1c0,3286358863,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,cpu-cycles,1910566841,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,L1-icache-load-misses,119737,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,native,4,branch-misses,9619,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,r81d0,317565208,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,r82d0,3116405,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,r00c4,160154627,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,r01c4,157155246,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,r1c0,2521056226,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,cpu-cycles,1897006063,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,L1-icache-load-misses,622977,ok,
2026-04-24T15:04:41+0800,llvmss_misc_flops-7,wasm-jit,4,branch-misses,67387,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,r81d0,316987217,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,r82d0,2814309,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,r00c4,159775807,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,r01c4,157068506,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,r1c0,2518709202,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,cpu-cycles,1893913421,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,L1-icache-load-misses,554104,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,wasm-aot,4,branch-misses,56784,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,r81d0,1245250,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,r82d0,777675,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,r00c4,157130998,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,r01c4,156409973,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,r1c0,3286271690,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,cpu-cycles,1913985024,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,L1-icache-load-misses,123594,ok,
2026-04-24T15:04:42+0800,llvmss_misc_flops-7,native,5,branch-misses,9860,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,r81d0,317530488,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,r82d0,3094290,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,r00c4,160122674,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,r01c4,157146832,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,r1c0,2520896229,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,cpu-cycles,1896005547,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,L1-icache-load-misses,638042,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-jit,5,branch-misses,66901,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,r81d0,317071072,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,r82d0,2867084,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,r00c4,159836874,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,r01c4,157080123,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,r1c0,2519065246,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,cpu-cycles,1894756914,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,L1-icache-load-misses,556735,ok,
2026-04-24T15:04:43+0800,llvmss_misc_flops-7,wasm-aot,5,branch-misses,57346,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,r81d0,314328161,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,r82d0,1141813,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,r00c4,157530821,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,r01c4,156476050,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,r1c0,5944834058,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,cpu-cycles,3118026243,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,L1-icache-load-misses,149512,ok,
2026-04-24T15:04:49+0800,llvmss_misc_flops-8,native,1,branch-misses,10163,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,r81d0,1099387190,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,r82d0,472224384,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,r00c4,316786743,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,r01c4,963661,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,r1c0,7210824536,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,cpu-cycles,2985561850,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,L1-icache-load-misses,660778,ok,
2026-04-24T15:04:50+0800,llvmss_misc_flops-8,wasm-jit,1,branch-misses,67882,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,r81d0,1098818745,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,r82d0,471926969,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,r00c4,316434087,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,r01c4,890789,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,r1c0,7208538581,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,cpu-cycles,2980809735,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,L1-icache-load-misses,596422,ok,
2026-04-24T15:04:51+0800,llvmss_misc_flops-8,wasm-aot,1,branch-misses,58397,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,r81d0,314360156,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,r82d0,1163240,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,r00c4,157554385,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,r01c4,156481980,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,r1c0,5944965250,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,cpu-cycles,3091570782,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,L1-icache-load-misses,158719,ok,
2026-04-24T15:04:52+0800,llvmss_misc_flops-8,native,2,branch-misses,11527,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,r81d0,1099446876,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,r82d0,472258927,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,r00c4,316830261,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,r01c4,974222,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,r1c0,7211069330,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,cpu-cycles,2974985553,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,L1-icache-load-misses,665934,ok,
2026-04-24T15:04:53+0800,llvmss_misc_flops-8,wasm-jit,2,branch-misses,67954,ok,
