program,mode,event,event_alias,repeat_count,median_value
llvmss_misc_richards_benchmark,native,L1-icache-load-misses,L1_icache_load_misses,5,136225.0
llvmss_misc_richards_benchmark,native,branch-misses,branch_misses,5,7381808.0
llvmss_misc_richards_benchmark,native,cpu-cycles,cpu_cycles,5,1625242163.0
llvmss_misc_richards_benchmark,native,r00c4,branches_retired,5,961986314.0
llvmss_misc_richards_benchmark,native,r01c4,conditional_branches,5,237630346.0
llvmss_misc_richards_benchmark,native,r1c0,instructions_retired,5,3944891315.0
llvmss_misc_richards_benchmark,native,r81d0,all_loads_retired,5,1346862162.0
llvmss_misc_richards_benchmark,native,r82d0,all_stores_retired,5,885152933.0
llvmss_misc_richards_benchmark,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1054043.0
llvmss_misc_richards_benchmark,wasm-aot,branch-misses,branch_misses,5,7757994.0
llvmss_misc_richards_benchmark,wasm-aot,cpu-cycles,cpu_cycles,5,3014830755.0
llvmss_misc_richards_benchmark,wasm-aot,r00c4,branches_retired,5,1230738831.0
llvmss_misc_richards_benchmark,wasm-aot,r01c4,conditional_branches,5,382828708.0
llvmss_misc_richards_benchmark,wasm-aot,r1c0,instructions_retired,5,7633109019.0
llvmss_misc_richards_benchmark,wasm-aot,r81d0,all_loads_retired,5,2699795559.0
llvmss_misc_richards_benchmark,wasm-aot,r82d0,all_stores_retired,5,1190940989.0
llvmss_misc_richards_benchmark,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1155891.0
llvmss_misc_richards_benchmark,wasm-jit,branch-misses,branch_misses,5,7780624.0
llvmss_misc_richards_benchmark,wasm-jit,cpu-cycles,cpu_cycles,5,3008884399.0
llvmss_misc_richards_benchmark,wasm-jit,r00c4,branches_retired,5,1231741778.0
llvmss_misc_richards_benchmark,wasm-jit,r01c4,conditional_branches,5,383020091.0
llvmss_misc_richards_benchmark,wasm-jit,r1c0,instructions_retired,5,7638650532.0
llvmss_misc_richards_benchmark,wasm-jit,r81d0,all_loads_retired,5,2701417647.0
llvmss_misc_richards_benchmark,wasm-jit,r82d0,all_stores_retired,5,1192040321.0
llvmss_misc_salsa20,native,L1-icache-load-misses,L1_icache_load_misses,5,653561.0
llvmss_misc_salsa20,native,branch-misses,branch_misses,5,35546.0
llvmss_misc_salsa20,native,cpu-cycles,cpu_cycles,5,13358794551.0
llvmss_misc_salsa20,native,r00c4,branches_retired,5,1517812493.0
llvmss_misc_salsa20,native,r01c4,conditional_branches,5,807753678.0
llvmss_misc_salsa20,native,r1c0,instructions_retired,5,44104415282.0
llvmss_misc_salsa20,native,r81d0,all_loads_retired,5,4882046446.0
llvmss_misc_salsa20,native,r82d0,all_stores_retired,5,4341509865.0
llvmss_misc_salsa20,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1748073.0
llvmss_misc_salsa20,wasm-aot,branch-misses,branch_misses,5,33760446.0
llvmss_misc_salsa20,wasm-aot,cpu-cycles,cpu_cycles,5,17158045616.0
llvmss_misc_salsa20,wasm-aot,r00c4,branches_retired,5,2837151530.0
llvmss_misc_salsa20,wasm-aot,r01c4,conditional_branches,5,69978277.0
llvmss_misc_salsa20,wasm-aot,r1c0,instructions_retired,5,63177152436.0
llvmss_misc_salsa20,wasm-aot,r81d0,all_loads_retired,5,11381484835.0
llvmss_misc_salsa20,wasm-aot,r82d0,all_stores_retired,5,8718846285.0
llvmss_misc_salsa20,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1821185.0
llvmss_misc_salsa20,wasm-jit,branch-misses,branch_misses,5,33768753.0
llvmss_misc_salsa20,wasm-jit,cpu-cycles,cpu_cycles,5,17170002631.0
llvmss_misc_salsa20,wasm-jit,r00c4,branches_retired,5,2837930547.0
llvmss_misc_salsa20,wasm-jit,r01c4,conditional_branches,5,70119004.0
llvmss_misc_salsa20,wasm-jit,r1c0,instructions_retired,5,63181369276.0
llvmss_misc_salsa20,wasm-jit,r81d0,all_loads_retired,5,11382697583.0
llvmss_misc_salsa20,wasm-jit,r82d0,all_stores_retired,5,8719663774.0
llvmss_shootout_hello,native,L1-icache-load-misses,L1_icache_load_misses,5,44081.0
llvmss_shootout_hello,native,branch-misses,branch_misses,5,5310.0
llvmss_shootout_hello,native,cpu-cycles,cpu_cycles,5,1018928.0
llvmss_shootout_hello,native,r00c4,branches_retired,5,158734.0
llvmss_shootout_hello,native,r01c4,conditional_branches,5,37096.0
llvmss_shootout_hello,native,r1c0,instructions_retired,5,828884.0
llvmss_shootout_hello,native,r81d0,all_loads_retired,5,200986.0
llvmss_shootout_hello,native,r82d0,all_stores_retired,5,120500.0
llvmss_shootout_hello,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,861912.0
llvmss_shootout_hello,wasm-aot,branch-misses,branch_misses,5,123037.0
llvmss_shootout_hello,wasm-aot,cpu-cycles,cpu_cycles,5,38194503.0
llvmss_shootout_hello,wasm-aot,r00c4,branches_retired,5,7051216.0
llvmss_shootout_hello,wasm-aot,r01c4,conditional_branches,5,1666725.0
llvmss_shootout_hello,wasm-aot,r1c0,instructions_retired,5,37159767.0
llvmss_shootout_hello,wasm-aot,r81d0,all_loads_retired,5,9133509.0
llvmss_shootout_hello,wasm-aot,r82d0,all_stores_retired,5,5682796.0
llvmss_shootout_hello,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,941222.0
llvmss_shootout_hello,wasm-jit,branch-misses,branch_misses,5,140978.0
llvmss_shootout_hello,wasm-jit,cpu-cycles,cpu_cycles,5,37884038.0
llvmss_shootout_hello,wasm-jit,r00c4,branches_retired,5,7732488.0
llvmss_shootout_hello,wasm-jit,r01c4,conditional_branches,5,1795682.0
llvmss_shootout_hello,wasm-jit,r1c0,instructions_retired,5,40926831.0
llvmss_shootout_hello,wasm-jit,r81d0,all_loads_retired,5,10212343.0
llvmss_shootout_hello,wasm-jit,r82d0,all_stores_retired,5,6426764.0
llvmss_stanford_bubblesort,native,L1-icache-load-misses,L1_icache_load_misses,5,53673.0
llvmss_stanford_bubblesort,native,branch-misses,branch_misses,5,639744.0
llvmss_stanford_bubblesort,native,cpu-cycles,cpu_cycles,5,41557768.0
llvmss_stanford_bubblesort,native,r00c4,branches_retired,5,31497785.0
llvmss_stanford_bubblesort,native,r01c4,conditional_branches,5,6517095.0
llvmss_stanford_bubblesort,native,r1c0,instructions_retired,5,101984574.0
llvmss_stanford_bubblesort,native,r81d0,all_loads_retired,5,12773315.0
llvmss_stanford_bubblesort,native,r82d0,all_stores_retired,5,13046413.0
llvmss_stanford_bubblesort,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1372757.0
llvmss_stanford_bubblesort,wasm-aot,branch-misses,branch_misses,5,954287.0
llvmss_stanford_bubblesort,wasm-aot,cpu-cycles,cpu_cycles,5,102223005.0
llvmss_stanford_bubblesort,wasm-aot,r00c4,branches_retired,5,39671095.0
llvmss_stanford_bubblesort,wasm-aot,r01c4,conditional_branches,5,20887445.0
llvmss_stanford_bubblesort,wasm-aot,r1c0,instructions_retired,5,163967803.0
llvmss_stanford_bubblesort,wasm-aot,r81d0,all_loads_retired,5,23393648.0
llvmss_stanford_bubblesort,wasm-aot,r82d0,all_stores_retired,5,19724437.0
llvmss_stanford_bubblesort,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1485050.0
llvmss_stanford_bubblesort,wasm-jit,branch-misses,branch_misses,5,977317.0
llvmss_stanford_bubblesort,wasm-jit,cpu-cycles,cpu_cycles,5,106536413.0
llvmss_stanford_bubblesort,wasm-jit,r00c4,branches_retired,5,40469100.0
llvmss_stanford_bubblesort,wasm-jit,r01c4,conditional_branches,5,21041640.0
llvmss_stanford_bubblesort,wasm-jit,r1c0,instructions_retired,5,168362327.0
llvmss_stanford_bubblesort,wasm-jit,r81d0,all_loads_retired,5,24641365.0
llvmss_stanford_bubblesort,wasm-jit,r82d0,all_stores_retired,5,20575803.0
llvmss_stanford_floatmm,native,L1-icache-load-misses,L1_icache_load_misses,5,83158.0
llvmss_stanford_floatmm,native,branch-misses,branch_misses,5,656404.0
llvmss_stanford_floatmm,native,cpu-cycles,cpu_cycles,5,675840870.0
llvmss_stanford_floatmm,native,r00c4,branches_retired,5,185052504.0
llvmss_stanford_floatmm,native,r01c4,conditional_branches,5,176082974.0
llvmss_stanford_floatmm,native,r1c0,instructions_retired,5,1958745389.0
llvmss_stanford_floatmm,native,r81d0,all_loads_retired,5,640614110.0
llvmss_stanford_floatmm,native,r82d0,all_stores_retired,5,24391058.0
llvmss_stanford_floatmm,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1119382.0
llvmss_stanford_floatmm,wasm-aot,branch-misses,branch_misses,5,1067322.0
llvmss_stanford_floatmm,wasm-aot,cpu-cycles,cpu_cycles,5,1012296786.0
llvmss_stanford_floatmm,wasm-aot,r00c4,branches_retired,5,688540765.0
llvmss_stanford_floatmm,wasm-aot,r01c4,conditional_branches,5,10456919.0
llvmss_stanford_floatmm,wasm-aot,r1c0,instructions_retired,5,4285651474.0
llvmss_stanford_floatmm,wasm-aot,r81d0,all_loads_retired,5,698402654.0
llvmss_stanford_floatmm,wasm-aot,r82d0,all_stores_retired,5,38530796.0
llvmss_stanford_floatmm,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1210052.0
llvmss_stanford_floatmm,wasm-jit,branch-misses,branch_misses,5,1077605.0
llvmss_stanford_floatmm,wasm-jit,cpu-cycles,cpu_cycles,5,1014982477.0
llvmss_stanford_floatmm,wasm-jit,r00c4,branches_retired,5,689221928.0
llvmss_stanford_floatmm,wasm-jit,r01c4,conditional_branches,5,10585739.0
llvmss_stanford_floatmm,wasm-jit,r1c0,instructions_retired,5,4289401625.0
llvmss_stanford_floatmm,wasm-jit,r81d0,all_loads_retired,5,699487766.0
llvmss_stanford_floatmm,wasm-jit,r82d0,all_stores_retired,5,39271056.0
llvmss_stanford_intmm,native,L1-icache-load-misses,L1_icache_load_misses,5,43611.0
llvmss_stanford_intmm,native,branch-misses,branch_misses,5,6456.0
llvmss_stanford_intmm,native,cpu-cycles,cpu_cycles,5,1988351.0
llvmss_stanford_intmm,native,r00c4,branches_retired,5,357103.0
llvmss_stanford_intmm,native,r01c4,conditional_branches,5,214085.0
llvmss_stanford_intmm,native,r1c0,instructions_retired,5,4689321.0
llvmss_stanford_intmm,native,r81d0,all_loads_retired,5,1006756.0
llvmss_stanford_intmm,native,r82d0,all_stores_retired,5,173391.0
llvmss_stanford_intmm,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,926674.0
llvmss_stanford_intmm,wasm-aot,branch-misses,branch_misses,5,142611.0
llvmss_stanford_intmm,wasm-aot,cpu-cycles,cpu_cycles,5,38687520.0
llvmss_stanford_intmm,wasm-aot,r00c4,branches_retired,5,8521845.0
llvmss_stanford_intmm,wasm-aot,r01c4,conditional_branches,5,1707251.0
llvmss_stanford_intmm,wasm-aot,r1c0,instructions_retired,5,46134508.0
llvmss_stanford_intmm,wasm-aot,r81d0,all_loads_retired,5,10621110.0
llvmss_stanford_intmm,wasm-aot,r82d0,all_stores_retired,5,5840586.0
llvmss_stanford_intmm,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,983108.0
llvmss_stanford_intmm,wasm-jit,branch-misses,branch_misses,5,157924.0
llvmss_stanford_intmm,wasm-jit,cpu-cycles,cpu_cycles,5,41674841.0
llvmss_stanford_intmm,wasm-jit,r00c4,branches_retired,5,9226717.0
llvmss_stanford_intmm,wasm-jit,r01c4,conditional_branches,5,1842499.0
llvmss_stanford_intmm,wasm-jit,r1c0,instructions_retired,5,49998498.0
llvmss_stanford_intmm,wasm-jit,r81d0,all_loads_retired,5,11736230.0
llvmss_stanford_intmm,wasm-jit,r82d0,all_stores_retired,5,6597927.0
llvmss_stanford_oscar,native,L1-icache-load-misses,L1_icache_load_misses,5,46117.0
llvmss_stanford_oscar,native,branch-misses,branch_misses,5,7597.0
llvmss_stanford_oscar,native,cpu-cycles,cpu_cycles,5,2625469.0
llvmss_stanford_oscar,native,r00c4,branches_retired,5,656120.0
llvmss_stanford_oscar,native,r01c4,conditional_branches,5,391460.0
llvmss_stanford_oscar,native,r1c0,instructions_retired,5,7695570.0
llvmss_stanford_oscar,native,r81d0,all_loads_retired,5,2388515.0
llvmss_stanford_oscar,native,r82d0,all_stores_retired,5,1035480.0
llvmss_stanford_oscar,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1308957.0
llvmss_stanford_oscar,wasm-aot,branch-misses,branch_misses,5,135060.0
llvmss_stanford_oscar,wasm-aot,cpu-cycles,cpu_cycles,5,45801979.0
llvmss_stanford_oscar,wasm-aot,r00c4,branches_retired,5,9270180.0
llvmss_stanford_oscar,wasm-aot,r01c4,conditional_branches,5,2475805.0
llvmss_stanford_oscar,wasm-aot,r1c0,instructions_retired,5,59799204.0
llvmss_stanford_oscar,wasm-aot,r81d0,all_loads_retired,5,15587989.0
llvmss_stanford_oscar,wasm-aot,r82d0,all_stores_retired,5,8583316.0
llvmss_stanford_oscar,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1400182.0
llvmss_stanford_oscar,wasm-jit,branch-misses,branch_misses,5,157148.0
llvmss_stanford_oscar,wasm-jit,cpu-cycles,cpu_cycles,5,48151193.0
llvmss_stanford_oscar,wasm-jit,r00c4,branches_retired,5,10049757.0
llvmss_stanford_oscar,wasm-jit,r01c4,conditional_branches,5,2627137.0
llvmss_stanford_oscar,wasm-jit,r1c0,instructions_retired,5,64094215.0
llvmss_stanford_oscar,wasm-jit,r81d0,all_loads_retired,5,16822025.0
llvmss_stanford_oscar,wasm-jit,r82d0,all_stores_retired,5,9420498.0
llvmss_stanford_perm,native,L1-icache-load-misses,L1_icache_load_misses,5,51871.0
llvmss_stanford_perm,native,branch-misses,branch_misses,5,33961.0
llvmss_stanford_perm,native,cpu-cycles,cpu_cycles,5,30410958.0
llvmss_stanford_perm,native,r00c4,branches_retired,5,17506386.0
llvmss_stanford_perm,native,r01c4,conditional_branches,5,3272537.0
llvmss_stanford_perm,native,r1c0,instructions_retired,5,93401725.0
llvmss_stanford_perm,native,r81d0,all_loads_retired,5,28025464.0
llvmss_stanford_perm,native,r82d0,all_stores_retired,5,27935931.0
llvmss_stanford_perm,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1391037.0
llvmss_stanford_perm,wasm-aot,branch-misses,branch_misses,5,163236.0
llvmss_stanford_perm,wasm-aot,cpu-cycles,cpu_cycles,5,121372389.0
llvmss_stanford_perm,wasm-aot,r00c4,branches_retired,5,25740006.0
llvmss_stanford_perm,wasm-aot,r01c4,conditional_branches,5,5188160.0
llvmss_stanford_perm,wasm-aot,r1c0,instructions_retired,5,211036492.0
llvmss_stanford_perm,wasm-aot,r81d0,all_loads_retired,5,74776648.0
llvmss_stanford_perm,wasm-aot,r82d0,all_stores_retired,5,55917891.0
llvmss_stanford_perm,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1482498.0
llvmss_stanford_perm,wasm-jit,branch-misses,branch_misses,5,180998.0
llvmss_stanford_perm,wasm-jit,cpu-cycles,cpu_cycles,5,125549414.0
llvmss_stanford_perm,wasm-jit,r00c4,branches_retired,5,26490985.0
llvmss_stanford_perm,wasm-jit,r01c4,conditional_branches,5,5331471.0
llvmss_stanford_perm,wasm-jit,r1c0,instructions_retired,5,215177852.0
llvmss_stanford_perm,wasm-jit,r81d0,all_loads_retired,5,75961982.0
llvmss_stanford_perm,wasm-jit,r82d0,all_stores_retired,5,56724779.0
llvmss_stanford_puzzle,native,L1-icache-load-misses,L1_icache_load_misses,5,69408.0
llvmss_stanford_puzzle,native,branch-misses,branch_misses,5,2106755.0
llvmss_stanford_puzzle,native,cpu-cycles,cpu_cycles,5,187153230.0
llvmss_stanford_puzzle,native,r00c4,branches_retired,5,155300451.0
llvmss_stanford_puzzle,native,r01c4,conditional_branches,5,77470813.0
llvmss_stanford_puzzle,native,r1c0,instructions_retired,5,455032259.0
llvmss_stanford_puzzle,native,r81d0,all_loads_retired,5,78019671.0
llvmss_stanford_puzzle,native,r82d0,all_stores_retired,5,5603291.0
llvmss_stanford_puzzle,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1963912.0
llvmss_stanford_puzzle,wasm-aot,branch-misses,branch_misses,5,2328594.0
llvmss_stanford_puzzle,wasm-aot,cpu-cycles,cpu_cycles,5,303188015.0
llvmss_stanford_puzzle,wasm-aot,r00c4,branches_retired,5,184006278.0
llvmss_stanford_puzzle,wasm-aot,r01c4,conditional_branches,5,152496992.0
llvmss_stanford_puzzle,wasm-aot,r1c0,instructions_retired,5,904638378.0
llvmss_stanford_puzzle,wasm-aot,r81d0,all_loads_retired,5,185655096.0
llvmss_stanford_puzzle,wasm-aot,r82d0,all_stores_retired,5,18744904.0
llvmss_stanford_puzzle,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,2010814.0
llvmss_stanford_puzzle,wasm-jit,branch-misses,branch_misses,5,2356948.0
llvmss_stanford_puzzle,wasm-jit,cpu-cycles,cpu_cycles,5,304210353.0
llvmss_stanford_puzzle,wasm-jit,r00c4,branches_retired,5,184827182.0
llvmss_stanford_puzzle,wasm-jit,r01c4,conditional_branches,5,152656864.0
llvmss_stanford_puzzle,wasm-jit,r1c0,instructions_retired,5,909151098.0
llvmss_stanford_puzzle,wasm-jit,r81d0,all_loads_retired,5,186933262.0
llvmss_stanford_puzzle,wasm-jit,r82d0,all_stores_retired,5,19617078.0
llvmss_stanford_queens,native,L1-icache-load-misses,L1_icache_load_misses,5,48216.0
llvmss_stanford_queens,native,branch-misses,branch_misses,5,7704.0
llvmss_stanford_queens,native,cpu-cycles,cpu_cycles,5,20045922.0
llvmss_stanford_queens,native,r00c4,branches_retired,5,18350158.0
llvmss_stanford_queens,native,r01c4,conditional_branches,5,8397135.0
llvmss_stanford_queens,native,r1c0,instructions_retired,5,77101849.0
llvmss_stanford_queens,native,r81d0,all_loads_retired,5,15345349.0
llvmss_stanford_queens,native,r82d0,all_stores_retired,5,15335665.0
llvmss_stanford_queens,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1414200.0
llvmss_stanford_queens,wasm-aot,branch-misses,branch_misses,5,148609.0
llvmss_stanford_queens,wasm-aot,cpu-cycles,cpu_cycles,5,97553527.0
llvmss_stanford_queens,wasm-aot,r00c4,branches_retired,5,34846090.0
llvmss_stanford_queens,wasm-aot,r01c4,conditional_branches,5,6099551.0
llvmss_stanford_queens,wasm-aot,r1c0,instructions_retired,5,219703234.0
llvmss_stanford_queens,wasm-aot,r81d0,all_loads_retired,5,64844895.0
llvmss_stanford_queens,wasm-aot,r82d0,all_stores_retired,5,42948195.0
llvmss_stanford_queens,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1483609.0
llvmss_stanford_queens,wasm-jit,branch-misses,branch_misses,5,167621.0
llvmss_stanford_queens,wasm-jit,cpu-cycles,cpu_cycles,5,99799746.0
llvmss_stanford_queens,wasm-jit,r00c4,branches_retired,5,35611774.0
llvmss_stanford_queens,wasm-jit,r01c4,conditional_branches,5,6247291.0
llvmss_stanford_queens,wasm-jit,r1c0,instructions_retired,5,223931844.0
llvmss_stanford_queens,wasm-jit,r81d0,all_loads_retired,5,66064639.0
llvmss_stanford_queens,wasm-jit,r82d0,all_stores_retired,5,43764588.0
llvmss_stanford_quicksort,native,L1-icache-load-misses,L1_icache_load_misses,5,61526.0
llvmss_stanford_quicksort,native,branch-misses,branch_misses,5,3005992.0
llvmss_stanford_quicksort,native,cpu-cycles,cpu_cycles,5,93722898.0
llvmss_stanford_quicksort,native,r00c4,branches_retired,5,17756561.0
llvmss_stanford_quicksort,native,r01c4,conditional_branches,5,6030516.0
llvmss_stanford_quicksort,native,r1c0,instructions_retired,5,92553216.0
llvmss_stanford_quicksort,native,r81d0,all_loads_retired,5,10173593.0
llvmss_stanford_quicksort,native,r82d0,all_stores_retired,5,5095992.0
llvmss_stanford_quicksort,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1398671.0
llvmss_stanford_quicksort,wasm-aot,branch-misses,branch_misses,5,3125466.0
llvmss_stanford_quicksort,wasm-aot,cpu-cycles,cpu_cycles,5,143905515.0
llvmss_stanford_quicksort,wasm-aot,r00c4,branches_retired,5,28908609.0
llvmss_stanford_quicksort,wasm-aot,r01c4,conditional_branches,5,8207403.0
llvmss_stanford_quicksort,wasm-aot,r1c0,instructions_retired,5,142250682.0
llvmss_stanford_quicksort,wasm-aot,r81d0,all_loads_retired,5,26807933.0
llvmss_stanford_quicksort,wasm-aot,r82d0,all_stores_retired,5,12437253.0
llvmss_stanford_quicksort,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1485325.0
llvmss_stanford_quicksort,wasm-jit,branch-misses,branch_misses,5,3157124.0
llvmss_stanford_quicksort,wasm-jit,cpu-cycles,cpu_cycles,5,147619518.0
llvmss_stanford_quicksort,wasm-jit,r00c4,branches_retired,5,29627309.0
llvmss_stanford_quicksort,wasm-jit,r01c4,conditional_branches,5,8343181.0
llvmss_stanford_quicksort,wasm-jit,r1c0,instructions_retired,5,146249171.0
llvmss_stanford_quicksort,wasm-jit,r81d0,all_loads_retired,5,27958347.0
llvmss_stanford_quicksort,wasm-jit,r82d0,all_stores_retired,5,13228189.0
llvmss_stanford_realmm,native,L1-icache-load-misses,L1_icache_load_misses,5,47949.0
llvmss_stanford_realmm,native,branch-misses,branch_misses,5,7552.0
llvmss_stanford_realmm,native,cpu-cycles,cpu_cycles,5,2434928.0
llvmss_stanford_realmm,native,r00c4,branches_retired,5,544587.0
llvmss_stanford_realmm,native,r01c4,conditional_branches,5,392606.0
llvmss_stanford_realmm,native,r1c0,instructions_retired,5,4831291.0
llvmss_stanford_realmm,native,r81d0,all_loads_retired,5,1501948.0
llvmss_stanford_realmm,native,r82d0,all_stores_retired,5,182856.0
llvmss_stanford_realmm,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,905218.0
llvmss_stanford_realmm,wasm-aot,branch-misses,branch_misses,5,129951.0
llvmss_stanford_realmm,wasm-aot,cpu-cycles,cpu_cycles,5,38861689.0
llvmss_stanford_realmm,wasm-aot,r00c4,branches_retired,5,8492365.0
llvmss_stanford_realmm,wasm-aot,r01c4,conditional_branches,5,1703587.0
llvmss_stanford_realmm,wasm-aot,r1c0,instructions_retired,5,46054260.0
llvmss_stanford_realmm,wasm-aot,r81d0,all_loads_retired,5,10605171.0
llvmss_stanford_realmm,wasm-aot,r82d0,all_stores_retired,5,5810726.0
llvmss_stanford_realmm,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,993573.0
llvmss_stanford_realmm,wasm-jit,branch-misses,branch_misses,5,148769.0
llvmss_stanford_realmm,wasm-jit,cpu-cycles,cpu_cycles,5,40625671.0
llvmss_stanford_realmm,wasm-jit,r00c4,branches_retired,5,9251794.0
llvmss_stanford_realmm,wasm-jit,r01c4,conditional_branches,5,1850507.0
llvmss_stanford_realmm,wasm-jit,r1c0,instructions_retired,5,50220433.0
llvmss_stanford_realmm,wasm-jit,r81d0,all_loads_retired,5,11795071.0
llvmss_stanford_realmm,wasm-jit,r82d0,all_stores_retired,5,6616724.0
llvmss_stanford_towers,native,L1-icache-load-misses,L1_icache_load_misses,5,50550.0
llvmss_stanford_towers,native,branch-misses,branch_misses,5,36849.0
llvmss_stanford_towers,native,cpu-cycles,cpu_cycles,5,23824759.0
llvmss_stanford_towers,native,r00c4,branches_retired,5,16143094.0
llvmss_stanford_towers,native,r01c4,conditional_branches,5,889085.0
llvmss_stanford_towers,native,r1c0,instructions_retired,5,96404747.0
llvmss_stanford_towers,native,r81d0,all_loads_retired,5,28070497.0
llvmss_stanford_towers,native,r82d0,all_stores_retired,5,27187973.0
llvmss_stanford_towers,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1385434.0
llvmss_stanford_towers,wasm-aot,branch-misses,branch_misses,5,192868.0
llvmss_stanford_towers,wasm-aot,cpu-cycles,cpu_cycles,5,82223678.0
llvmss_stanford_towers,wasm-aot,r00c4,branches_retired,5,25630029.0
llvmss_stanford_towers,wasm-aot,r01c4,conditional_branches,5,4425032.0
llvmss_stanford_towers,wasm-aot,r1c0,instructions_retired,5,205765818.0
llvmss_stanford_towers,wasm-aot,r81d0,all_loads_retired,5,59260995.0
llvmss_stanford_towers,wasm-aot,r82d0,all_stores_retired,5,40484292.0
llvmss_stanford_towers,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1466309.0
llvmss_stanford_towers,wasm-jit,branch-misses,branch_misses,5,209429.0
llvmss_stanford_towers,wasm-jit,cpu-cycles,cpu_cycles,5,83866514.0
llvmss_stanford_towers,wasm-jit,r00c4,branches_retired,5,26300965.0
llvmss_stanford_towers,wasm-jit,r01c4,conditional_branches,5,4548546.0
llvmss_stanford_towers,wasm-jit,r1c0,instructions_retired,5,209469425.0
llvmss_stanford_towers,wasm-jit,r81d0,all_loads_retired,5,60340806.0
llvmss_stanford_towers,wasm-jit,r82d0,all_stores_retired,5,41226517.0
llvmss_stanford_treesort,native,L1-icache-load-misses,L1_icache_load_misses,5,248840.0
llvmss_stanford_treesort,native,branch-misses,branch_misses,5,3084616.0
llvmss_stanford_treesort,native,cpu-cycles,cpu_cycles,5,171680912.0
llvmss_stanford_treesort,native,r00c4,branches_retired,5,48006322.0
llvmss_stanford_treesort,native,r01c4,conditional_branches,5,13278187.0
llvmss_stanford_treesort,native,r1c0,instructions_retired,5,185060343.0
llvmss_stanford_treesort,native,r81d0,all_loads_retired,5,41966777.0
llvmss_stanford_treesort,native,r82d0,all_stores_retired,5,15455362.0
llvmss_stanford_treesort,wasm-aot,L1-icache-load-misses,L1_icache_load_misses,5,1664828.0
llvmss_stanford_treesort,wasm-aot,branch-misses,branch_misses,5,2942437.0
llvmss_stanford_treesort,wasm-aot,cpu-cycles,cpu_cycles,5,204740915.0
llvmss_stanford_treesort,wasm-aot,r00c4,branches_retired,5,41335922.0
llvmss_stanford_treesort,wasm-aot,r01c4,conditional_branches,5,16270040.0
llvmss_stanford_treesort,wasm-aot,r1c0,instructions_retired,5,207255850.0
llvmss_stanford_treesort,wasm-aot,r81d0,all_loads_retired,5,63401985.0
llvmss_stanford_treesort,wasm-aot,r82d0,all_stores_retired,5,21739445.0
llvmss_stanford_treesort,wasm-jit,L1-icache-load-misses,L1_icache_load_misses,5,1749910.0
llvmss_stanford_treesort,wasm-jit,branch-misses,branch_misses,5,2979073.0
llvmss_stanford_treesort,wasm-jit,cpu-cycles,cpu_cycles,5,208052432.0
llvmss_stanford_treesort,wasm-jit,r00c4,branches_retired,5,42270176.0
llvmss_stanford_treesort,wasm-jit,r01c4,conditional_branches,5,16448433.0
llvmss_stanford_treesort,wasm-jit,r1c0,instructions_retired,5,212441621.0
llvmss_stanford_treesort,wasm-jit,r81d0,all_loads_retired,5,64923578.0
llvmss_stanford_treesort,wasm-jit,r82d0,all_stores_retired,5,22766925.0
